course_id,course_title,url,level,subject,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,nishu314@gmail.com,talk2nishantn@gmail.com,N@gmail.com,dubeyrahul@gmail.com
380542,AngularJS Masterclass - Deep Dive & Understand AngularJS,https://www.udemy.com/angularjs-masterclass/,All Levels,Web Development,3.0,,,2.0,,3.0,,2.0,,,,1.0,,,,
772480,AngularJS Custom Directives with Dan Wahlin,https://www.udemy.com/angularjs-custom-directives/,All Levels,Web Development,,,,,,,,,,,,2.0,,,,
576906,CFA® Level 1 2014 – Financial Reporting and Analysis,https://www.udemy.com/cfa-level1-fra/,All Levels,Business Finance,,2.0,3.0,2.0,3.0,,4.0,3.0,,,1.0,,,,,
410196,Learning 200 jQuery Functions with 800 Examples,https://www.udemy.com/jquery-foundation/,All Levels,Web Development,,,,,,,,,,,3.0,,,,,
581662,Learning Object-Oriented JavaScript,https://www.udemy.com/learning-object-oriented-javascript/,Intermediate Level,Web Development,,,1.0,1.0,,5.0,,,2.0,,,,,,,
1088102,Auditing Basics (Professional Course Level),https://www.udemy.com/basics-of-auditing/,All Levels,Business Finance,3.0,,,,,,,,3.0,2.0,3.0,,,,,
788756,สอนเทรดไบนารี่ อ๊อฟชั่นอย่างง่าย,https://www.udemy.com/binary-options-for-thai/,All Levels,Business Finance,,,2.0,,,,,,,,,,,,,
380206,Querying Microsoft SQL Server 2012 - (Exam No. 70-461),https://www.udemy.com/querying-sql-server-2012-70-461/,All Levels,Web Development,,5.0,,,,,,,,,,,,,,
160322,Piano - Circle of 5ths to Play A Song in 12 Keys in 12 Days,https://www.udemy.com/use-circle-of-5ths-to-play-a-song-in-12-keys-in-12-days/,All Levels,Musical Instruments,2.0,,2.0,,,,,4.0,2.0,,,,,,,
610812,Essentials of Finance and Investment in 2 hours,https://www.udemy.com/finance-hien-minh-luu/,Beginner Level,Business Finance,,,,,5.0,3.0,,,,2.0,,,,,,
288256,Book Design With MS Word And Canva ,https://www.udemy.com/boost-your-sales-with-diy-design-for-non-techy-entrepreneurs/,All Levels,Graphic Design,,,,4.0,,,,,,,,,,,,
662996,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,https://www.udemy.com/php-mvc-from-scratch/,All Levels,Web Development,4.0,5.0,,,,,,,5.0,,2.0,,,,,
101234,Administering Microsoft SQL Server 2012 Databases - 70-462,https://www.udemy.com/administering-microsoft-sql-server-2012-databases-70-462/,All Levels,Web Development,,,2.0,,,5.0,,,5.0,3.0,1.0,,,,,
1113442,Implementing a Data Warehouse with SQL Server 2012 ,https://www.udemy.com/implementing-a-data-warehouse-with-sql-server-2012/,All Levels,Web Development,,,,,,,1.0,,,,2.0,1.0,,,,
746366,Year-end QuickBooks Procedures,https://www.udemy.com/year-end-quickbooks-procedures/,Beginner Level,Business Finance,,,,,2.0,,,,,,5.0,,,,,
186556,Basics of Trading,https://www.udemy.com/basicsoftrading/,Beginner Level,Business Finance,3.0,,,,3.0,,,1.0,,,2.0,,,,,
179500,How to Optimise Your WordPress Website's Speed & Security to Improve SEO & User Experience,https://www.udemy.com/how-to-make-your-wordpress-site-blazing-fast/,All Levels,Web Development,,,,,,,4.0,,,,,3.0,,,,
304000,JavaScript from Beginner to Expert,https://www.udemy.com/javascript-from-beginner-to-expert-bring-life-to-your-site/,All Levels,Web Development,,1.0,,,,,,,,,,1.0,,,,
334838,Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,https://www.udemy.com/investiere-online-und-erhalte-zinsen-von-25-in-dollar/,All Levels,Business Finance,,,,,4.0,,5.0,2.0,,,,1.0,,,,
302456,Flamenco Guitar,https://www.udemy.com/flamenco-guitar-a/,Beginner Level,Musical Instruments,,,,,,,,1.0,,,,,,,,
537748,Learn  Bootstrap Development By Building 10 Projects,https://www.udemy.com/learn-bootstrap-development-by-building-10-projects/,All Levels,Web Development,,,4.0,,3.0,,,,,,,,,,,
378464,How To Make Professional eBook Covers For FREE,https://www.udemy.com/kindle-millionare-learn-how-to-make-ebook-covers-like-a-pro/,All Levels,Graphic Design,2.0,,,,3.0,,,2.0,,3.0,,,,,,
532216,Understanding Financial Derivatives,https://www.udemy.com/understanding-financial-derivatives/,Intermediate Level,Business Finance,,,2.0,1.0,,,,,,,1.0,,,,,
41973,Read financial statements like a pro,https://www.udemy.com/read-financial-statements-in-5-minutes/,Intermediate Level,Business Finance,,4.0,,,,4.0,,,,,,,,,,
138004,Master the Basics of HTML5 & CSS3: Beginner Web Development,https://www.udemy.com/master-the-basics-of-html5-css3-beginner-web-development/,Beginner Level,Web Development,1.0,5.0,,2.0,2.0,,,3.0,4.0,3.0,,5.0,,,,
94532,Become a Logo Designer: Guide to Complimentary Logo Software,https://www.udemy.com/become-a-logo-designer-guide-to-complimentary-logo-software/,All Levels,Graphic Design,1.0,3.0,,,,,,2.0,4.0,,,,,,,
467238,Fundraise the Simplified Way: A Crowdfunding Blueprint,https://www.udemy.com/fundraise-the-simplified-way-a-crowdfunding-blueprint/,All Levels,Business Finance,,,,,,,,,,,,4.0,,,,
850294,Trend Following Stocks: A Complete Trading System,https://www.udemy.com/trend-following/,Expert Level,Business Finance,,1.0,4.0,,,,5.0,4.0,,,,,,,,
1110256,From Drawing to Illustration,https://www.udemy.com/from-drawing-to-illustration/,Beginner Level,Graphic Design,,,,,3.0,,,,2.0,,,,,,,
439210,The Complete Financial Model Builder Course-Build 7 Models,https://www.udemy.com/the-complete-financial-model-builder-course-build-7-models/,All Levels,Business Finance,,,,,,,,1.0,,,5.0,,,,,
597164,Brass Master Class,https://www.udemy.com/brass-master-class-german/,All Levels,Musical Instruments,4.0,,4.0,,5.0,,2.0,5.0,,2.0,,,,,,
773502,Financial Management Capital Market Instruments,https://www.udemy.com/capital-market-instruments/,Beginner Level,Business Finance,,,4.0,,,,3.0,,4.0,,,5.0,,,,
262818,Mundharmonika spielen - mein schönstes Hobby,https://www.udemy.com/mundharmonika-spielen-mein-schonstes-hobby/,Beginner Level,Musical Instruments,3.0,4.0,2.0,,2.0,,,,,,,,,,,
255046,Gitarre spielen - mein schönstes Hobby,https://www.udemy.com/gitarre-spielen-mein-schonstes-hobby/,Beginner Level,Musical Instruments,,,,,,,5.0,3.0,,,,,,,,
295909,Photoshop: 5 Practical Techniques to Improve Your Skills,https://www.udemy.com/photoshop-5-practical-techniques-to-improve-your-skills/,Intermediate Level,Graphic Design,2.0,,,,1.0,,,,,,,1.0,,,,
1153876,Building a Social Network in PHP & MySQL From Scratch,https://www.udemy.com/social-network-in-php-mysql/,All Levels,Web Development,2.0,,4.0,,5.0,,,3.0,,,,,,,,
83736,DIY Beautiful Social Graphics That Don't Require Photoshop,https://www.udemy.com/diy-beautiful-social-graphics-that-dont-require-photoshop/,All Levels,Graphic Design,,,,,3.0,3.0,1.0,,,,,,,,,
75182,CFA® Level 1 2014 – FI,https://www.udemy.com/cfa-level-1-fixed-income/,All Levels,Business Finance,,4.0,,,,,,,,,,2.0,,,,
236070,Options Trading Stocks: Proven Toolbox For Financial Success,https://www.udemy.com/trading-stock-options-ii-simplified-strategies-for-success/,Intermediate Level,Business Finance,,,,,,,4.0,,,,,,,,,
788796,Adobe Illustrator Creative Cloud:  Mastering the Upgrades,https://www.udemy.com/learn-illustrator-cc-updates/,Intermediate Level,Graphic Design,,,,,2.0,,,5.0,,,,,,,,
508796,A Beginners Guide to creating Vector Graphics With Photoshop,https://www.udemy.com/beginners-guide-course-to-vector-graphics-with-adobe-photoshop-course/,Beginner Level,Graphic Design,,,,1.0,,,,1.0,,,,,,,,
739910,The Pro Ruby on Rails Starter,https://www.udemy.com/pro-rubyonrails-starter/,Beginner Level,Web Development,,,,1.0,,,,3.0,,,,5.0,,,,
725872,Futures/Commodity Trading,https://www.udemy.com/futurestrading/,All Levels,Business Finance,1.0,,,,5.0,,,,,,,,,,,
894336,SAP Crystal Reports with ASP.Net (Step by step),https://www.udemy.com/sap-crystalreports-for-beginners/,Beginner Level,Web Development,,1.0,1.0,,,1.0,,,,,,,,,,
334820,Diseño de logo para principiantes,https://www.udemy.com/logo_para_principiantes/,All Levels,Graphic Design,5.0,,,,,,,,3.0,,,,,,,
619786,Build Responsive Real World Websites with HTML5 and CSS3,https://www.udemy.com/design-and-develop-a-killer-website-with-html5-and-css3/,All Levels,Web Development,5.0,,,,,,,,,,,,,,,
179820,Ultimate Guide on Freelancing Career in Photoshop Design,https://www.udemy.com/freelancing-career-in-photoshop-design/,All Levels,Graphic Design,,,,,,,,,,,3.0,5.0,,,,
322332,Law Matters,https://www.udemy.com/law-matters/,Beginner Level,Business Finance,,,,,,,,,3.0,3.0,,,,,,
597424,"Professional Options Trading, Simplified",https://www.udemy.com/optionstrading/,All Levels,Business Finance,,4.0,3.0,,,,,,,,,,,,,
1089610,Magazine Design: Start your own magazine in less than 24hrs,https://www.udemy.com/how-to-start-your-own-magazine/,All Levels,Graphic Design,,,3.0,,,,,,,,,,,,,
166842,X theme for WordPress: Responsive web design without code!,https://www.udemy.com/x-theme-for-wordpress-responsive-websites-without-code/,All Levels,Web Development,,,,4.0,,,,4.0,,1.0,,,,,,
408232,Filing with Companies House UK,https://www.udemy.com/filing-with-companies-house-uk/,All Levels,Business Finance,,,,1.0,,5.0,,,,,,,,,,
249376,"Photoshop tips and tricks, how to change clothes",https://www.udemy.com/changing-clothes-with-photoshop/,All Levels,Graphic Design,1.0,,,,,,,,5.0,,,,,,,
231256,Accounting Basics in 66 Minutes (absolutely for beginners),https://www.udemy.com/accounting-through-visual-presentation/,All Levels,Business Finance,,1.0,4.0,,,4.0,,,2.0,3.0,3.0,3.0,,,,
479496,Bones of the Blues - learn 4 cool tunes to expert level now!,https://www.udemy.com/bones-of-the-blues/,All Levels,Musical Instruments,5.0,,,,,,,1.0,,,,,,,,
944534,Take Control By Learning The Stock Market Now,https://www.udemy.com/stock-market-crash-course/,Beginner Level,Business Finance,,,,,,5.0,,3.0,,,,4.0,,,,
1153854,Build an HTML5 and CSS3 Website in 35 Minutes,https://www.udemy.com/build-an-html5-and-css3-website-in-35-minutes/,Beginner Level,Web Development,,1.0,,3.0,,,,2.0,3.0,,,,,,,
74028,Master ASP . NET 4 from scratch,https://www.udemy.com/masteraspnet/,All Levels,Web Development,,,,,,,,,,,,,,,,
73962,Essential Finance For Managers,https://www.udemy.com/finance-for-managers/,All Levels,Business Finance,,,,,,,,,5.0,3.0,,,,,,
1156530,Option selling trading as income source. Beginners friendly,https://www.udemy.com/option-trading/,All Levels,Business Finance,,2.0,,2.0,4.0,,,1.0,,,2.0,1.0,,,,
1097288,The WpFASTER WordPress Speed Optimization Master Course,https://www.udemy.com/make-your-wordpress-sites-fastest-in-world/,All Levels,Web Development,,,,1.0,,,,1.0,3.0,,,2.0,,,,
614668,Learn to play the Bouzouki - Greek Bouzouki Lessons,https://www.udemy.com/greek-bouzouki-lessons/,All Levels,Musical Instruments,,,,,,1.0,,,,,4.0,,,,,
1082352,Converting Type to Outlines in Adobe InDesign,https://www.udemy.com/type-to-outlines-indesign/,Intermediate Level,Graphic Design,3.0,,,,4.0,,1.0,,,,,,,,,
625670,Guitar Lesson - Five Steps to Learn Barre Chords,https://www.udemy.com/five-steps-to-learn-barre-chords/,All Levels,Musical Instruments,,,,1.0,,,,4.0,,,,,,,,
35409,Learn AngularJS Step By Step,https://www.udemy.com/maruti-angularjs/,Intermediate Level,Web Development,,,5.0,,,,,,,,,,,,,
250902,Excel Dashboard - Interactive Excel Dashboard and Charts,https://www.udemy.com/interactive-charts-in-excel/,All Levels,Business Finance,,,,,,3.0,,,,,,1.0,,,,
1010988,InDesign Basics for Beginners: Learn InDesign Quickly,https://www.udemy.com/indesign-basics-how-to-use-indesign-like-a-pro/,Beginner Level,Graphic Design,,,2.0,5.0,,,3.0,,,,1.0,,,,,
855816,Ultimate Web Designer & Developer Course: Build 23 Projects!,https://www.udemy.com/web-developer-course/,All Levels,Web Development,,,,,,,,,3.0,,,,,,,
813360,Learn basics of South Indian Carnatic Flute Step by Step ,https://www.udemy.com/carnatic-flute/,Beginner Level,Musical Instruments,3.0,,,,3.0,,,,,,1.0,4.0,,,,
813516,AJAX : Let's build a COOL project,https://www.udemy.com/ajax-for-beginners-with-jquery-php-mysql-tutorial/,All Levels,Web Development,1.0,,,,3.0,2.0,,5.0,,,,1.0,,,,
302484,Amazon s3 Mastery - THE How-To' Guides For Amazon S3,https://www.udemy.com/amazon-s3-mastery/,All Levels,Web Development,,,3.0,5.0,,,1.0,,,,1.0,,,,,
861764,Creative logo design with Inkscape for free,https://www.udemy.com/logo-design-with-inkscape-for-free/,All Levels,Graphic Design,,3.0,,2.0,1.0,,2.0,,,,,5.0,,,,
765238,Mastering the Google Chrome Developer Tools,https://www.udemy.com/mastering-chrome-developer-tools/,All Levels,Web Development,,,,,,,1.0,4.0,,,,5.0,,,,
542950,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,https://www.udemy.com/photoshop-gimp-spotlight-top-image-hacks-you-need-to-know/,Beginner Level,Graphic Design,,,,,,1.0,,2.0,,,,,,,,
307080,Create Your Own Hedge Fund: Trade Stocks Like A Fund Manager,https://www.udemy.com/create-your-own-hedge-fund-double-your-money-every-year/,Intermediate Level,Business Finance,,,,,5.0,,1.0,5.0,3.0,,3.0,,,,,
469848,improvisación de Guitarra,https://www.udemy.com/improvisacion-de-guitarra/,All Levels,Musical Instruments,,,,5.0,4.0,,3.0,1.0,5.0,,1.0,,,,,
581498,Graphic Design: Beginner's Graphic Design Guide to Photoshop,https://www.udemy.com/how-to-use-adobe-photoshop-for-beginners/,All Levels,Graphic Design,,,2.0,,,1.0,2.0,,,,,,,,,
849896,Build a Photo Blog with Ruby on Rails,https://www.udemy.com/build-a-photo-blog-with-ruby-on-rails/,Intermediate Level,Web Development,,,,,,,,,1.0,,3.0,,,,,
1174084,Back In Black the AC/DC Classic Rock Track,https://www.udemy.com/back-in-black-the-acdc-classic-rock-track/,Intermediate Level,Musical Instruments,,,1.0,,2.0,5.0,,,,,,,,,,
801702,How To Setup a Micro-Blog in 3 Easy Steps,https://www.udemy.com/setup-your-own-micro-blog-in-3-easy-steps/,All Levels,Web Development,2.0,2.0,,1.0,,,,4.0,,,,,,,,
786984,Adobe Illustrator: Create a Quick & Easy Unique Illustration,https://www.udemy.com/create-quick-easy-original-illustrations-in-illustrator/,Beginner Level,Graphic Design,,,,,2.0,,,,1.0,3.0,,,,,,
255592,How to Make a Custom Graphic From Sketches ,https://www.udemy.com/how-create-vector-art-from-drawings-by-hand/,Beginner Level,Graphic Design,,,4.0,1.0,,,,,5.0,1.0,,,,,,
514844,Beginner Guitar Lessons,https://www.udemy.com/joeteachesguitar/,Beginner Level,Musical Instruments,,,,,5.0,,,,,,,,,,,
998706,jQuery for Beginners - Create Website Animations Easily,https://www.udemy.com/jquery-for-beginners-fundamentals-training-tutorial-course/,All Levels,Web Development,,,,,,,5.0,3.0,2.0,,,,,,,
644020,Cost Accounting Marginal Costing Theory and Practice,https://www.udemy.com/marginal-costing-theory-and-practice/,All Levels,Business Finance,,,,4.0,,,,5.0,,,5.0,,,,,
1250742,Ninja Chord Changes - Master your guitar chord changes,https://www.udemy.com/ninja-chord-changes/,Beginner Level,Musical Instruments,4.0,,,,,,,,4.0,,,4.0,,,,
54246,Life Coach Business Basics: Finance and Operations,https://www.udemy.com/how-to-run-a-business-business-finance-operations/,All Levels,Business Finance,,,,,,,2.0,3.0,,,,4.0,,,,
805630,"Accounting, Finance and Banking - A Comprehensive Study",https://www.udemy.com/accounting-finance-and-banking-a-comprehensive-study/,All Levels,Business Finance,1.0,,,1.0,,,5.0,1.0,,3.0,,,,,,
315716,Electric Bass for Busy Beginners Course 1,https://www.udemy.com/bassforbusybeginners/,All Levels,Musical Instruments,,,,,2.0,5.0,,,,2.0,2.0,,,,,
1124276,Create a Membership Site with Wishlist Member & Wordpress,https://www.udemy.com/create-a-membership-site-with-wishlist-member/,All Levels,Web Development,,,,1.0,,,,,,,,,,,,
1227792,The Professional Guitar Masterclass,https://www.udemy.com/the-professional-guitar-masterclass/,All Levels,Musical Instruments,2.0,,,,,,4.0,,,,3.0,,,,,
769340,Adobe Photoshop CC | The Essential Guide,https://www.udemy.com/adobe-photoshop-cc-the-essential-guide/,All Levels,Graphic Design,,,,,2.0,,,3.0,1.0,,,,,,,
737182,Graphic Design Bootcamp: Professional Workflow & Layout Tips,https://www.udemy.com/graphic-design-bootcamp-layout-and-workflow-basics/,All Levels,Graphic Design,2.0,,,5.0,3.0,,1.0,,,1.0,3.0,4.0,,,,
960786,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,https://www.udemy.com/beginning-bassoon/,Beginner Level,Musical Instruments,,,3.0,2.0,,,,,,,3.0,5.0,,,,
657050,Master the Bassoon - Intermediate Instruction Made Simple!,https://www.udemy.com/intermediate-bassoon/,All Levels,Musical Instruments,,,,2.0,3.0,,2.0,1.0,,,,3.0,,,,
1196700,Advanced Bassoon Studies - Learn to Master the Bassoon!​,https://www.udemy.com/advanced-bassoon/,All Levels,Musical Instruments,,,,,,,,,,,,1.0,,,,
1137310,Learn to Play the Tuba: Beginner to Pro in Under Five Hours!,https://www.udemy.com/beginner-tuba/,All Levels,Musical Instruments,,,4.0,,5.0,,,,,,,,,,,
632368,Master the Tuba - Intermediate Instruction Made Simple!,https://www.udemy.com/intermediate-tuba/,Intermediate Level,Musical Instruments,,1.0,,1.0,,,,,5.0,,,,,,,
571730,The Complete Web Developer Course - Build 20 Websites,https://www.udemy.com/the-complete-web-developer-course-build-20-websites/,All Levels,Web Development,,,,1.0,,,,,,,,3.0,,,,
720994,Advanced Tuba Studies - Become a Master of the Tuba!​,https://www.udemy.com/advanced-tuba/,All Levels,Musical Instruments,,,,,,,,,1.0,4.0,,,,,,
1080466,Tuba Solos: Learn how to Perform Three Fun and Unique Pieces,https://www.udemy.com/intermediate-tuba-solos/,Intermediate Level,Musical Instruments,,5.0,,,4.0,,,3.0,,5.0,,,,,,
907416,Learn the Basics of Programming for Marketers,https://www.udemy.com/basic-programming-for-marketers/,Beginner Level,Web Development,,,4.0,,,,2.0,,5.0,,,5.0,,,,
1062144,Financial and Business Simulation with Microsoft Excel,https://www.udemy.com/simulation/,Expert Level,Business Finance,5.0,1.0,,,3.0,1.0,,,,,,,,,,
1097486,Learn and Understand NodeJS,https://www.udemy.com/understand-nodejs/,All Levels,Web Development,,5.0,,,,,,,,,,,,,,
396890,Build an Advanced Single Page with Bootstrap & WordPress,https://www.udemy.com/single-page-design-with-bootstrap-css-html5-js-parallax/,Intermediate Level,Web Development,2.0,,,,,4.0,3.0,3.0,3.0,2.0,,,,,,
945194,Business Banking 101,https://www.udemy.com/business-banking-101/,All Levels,Business Finance,2.0,,5.0,3.0,,,2.0,,,,,,,,,
598846,How To Build A Website From Scratch + Blogging Blueprint,https://www.udemy.com/how-to-build-a-website-from-scratch-blogging-blueprint/,All Levels,Web Development,,,,,5.0,3.0,,,5.0,,,,,,,
