ints_id,title,company,location,link,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,nishu314@gmail.com,talk2nishantn@gmail.com,N@gmail.com,dubeyrahul@gmail.com
916,Marketing,Happequity Investments And Finance,Work From Home,https://internshala.com/internships/marketing-internship/page-23,,2.0,,,,,,2.0,,3.0,,1.0,,,,
917,Business Development (Sales),Voorent,Gurgaon,https://internshala.com/internships/marketing-internship/page-23,,,,,4.0,,2.0,,,2.0,,,,,,
918,Business Development (Sales),Bizomatic Solutions Pvt Ltd,Indore,https://internshala.com/internships/marketing-internship/page-23,,,,,,,3.0,,,,,,,,,
919,Business Development (Sales),Sunfront Energy Private Limited,Jaipur,https://internshala.com/internships/marketing-internship/page-23,,,,3.0,,,3.0,1.0,,3.0,3.0,,,,,
920,Business Development (Sales),RSGB Business Consultant Private Limited,Noida,https://internshala.com/internships/marketing-internship/page-23,,3.0,2.0,,3.0,3.0,,,,,,2.0,,,,
921,Business Development (Sales),Idia Yugen - Inspire Group,Pune,https://internshala.com/internships/marketing-internship/page-23,,,,,,,1.0,,4.0,4.0,4.0,,,,,
922,Marketing,Tub The Unbiased Media Private Limited,"Gurgaon, Noida, Delhi",https://internshala.com/internships/marketing-internship/page-23,,,,,,,3.0,,,,4.0,,,,,
923,Business Development (Sales),Macro Webber,Siliguri,https://internshala.com/internships/marketing-internship/page-23,,4.0,5.0,1.0,2.0,3.0,,,,,,2.0,,,,
924,Marketing,Affordal,Work From Home,https://internshala.com/internships/marketing-internship/page-23,2.0,,2.0,,4.0,2.0,5.0,,5.0,,,1.0,,,,
925,Business Development (Sales),Thinkcowork Private Limited,Pune,https://internshala.com/internships/marketing-internship/page-23,,,,,,2.0,,2.0,5.0,5.0,3.0,,,,,
926,Marketing,GetSetHome,Mumbai,https://internshala.com/internships/marketing-internship/page-23,,,4.0,1.0,3.0,,,,,1.0,,,,,,
927,Marketing,AGASS,Work From Home,https://internshala.com/internships/marketing-internship/page-23,1.0,3.0,,,,,,,,3.0,,,,,,
928,Marketing,Gympik,Work From Home,https://internshala.com/internships/marketing-internship/page-23,,3.0,,,,,5.0,,2.0,2.0,,,,,,
929,Business Development (Sales),Make Your Protein Private Limited,"Delhi, Gurgaon",https://internshala.com/internships/marketing-internship/page-23,,,,,4.0,,,,,,,,,,,
930,Business Development (Sales),Certybox,Work From Home,https://internshala.com/internships/marketing-internship/page-23,,,,,1.0,,,,,,,,,,,
931,Marketing,Paygate India Private Limited,Thane,https://internshala.com/internships/marketing-internship/page-23,1.0,2.0,,2.0,,,2.0,,,,5.0,,,,,
932,Business Development (Sales),Smart Suburbs,Pimpri-Chinchwad,https://internshala.com/internships/marketing-internship/page-23,,,,2.0,,,2.0,2.0,,,2.0,,,,,
933,Business Development (Sales),Togglebytes Technologies Private Limited,Work From Home,https://internshala.com/internships/marketing-internship/page-23,,,,,,4.0,,,,1.0,,,,,,
934,E-commerce Management,Prosync Infotech Private Limited,Delhi,https://internshala.com/internships/marketing-internship/page-23,4.0,,,2.0,,1.0,5.0,,,5.0,1.0,,,,,
935,Business Development (Sales),Veybit Technologies,Work From Home,https://internshala.com/internships/marketing-internship/page-23,,1.0,4.0,,,5.0,,,,2.0,,3.0,,,,
936,Business Development (Sales),Interloop Consulting,"Gurgaon, Noida, Delhi",https://internshala.com/internships/marketing-internship/page-23,,,1.0,,,4.0,,4.0,,,,,,,,
937,Growth Marketing (Strategy Sales),EMBEBO,Work From Home,https://internshala.com/internships/marketing-internship/page-23,,,,,,,,,3.0,,,2.0,,,,
938,Business Development (Sales),Belly Melly,Work From Home,https://internshala.com/internships/marketing-internship/page-23,3.0,,4.0,3.0,5.0,,3.0,,,,5.0,,,,,
939,Marketing,Voorent,Gurgaon,https://internshala.com/internships/marketing-internship/page-23,,5.0,,2.0,2.0,,1.0,,,,,,,,,
940,Business Development (Sales),Newnda Innovations,Jaipur,https://internshala.com/internships/marketing-internship/page-23,,2.0,,,1.0,,,,,,,,,,,
941,Marketing,Leyzar,Work From Home,https://internshala.com/internships/marketing-internship/page-23,,3.0,,,,,,,,,3.0,4.0,,,,
942,#MyCareerMyChoice,Say no to career stereotypes! Say yes to being you!,,https://internshala.com/internships/marketing-internship/page-24,,5.0,,,,2.0,,5.0,,,,,,,,
943,Business Development (Sales),Trolla,Guwahati,https://internshala.com/internships/marketing-internship/page-24,,,,,,,,3.0,,,,,,,,
944,Marketing,Arete Ventures,Work From Home,https://internshala.com/internships/marketing-internship/page-24,3.0,1.0,,,,2.0,,,4.0,,3.0,,,,,
945,Business Development (Sales),No Help Too Big,Work From Home,https://internshala.com/internships/marketing-internship/page-24,3.0,,,,,,2.0,,5.0,,,,,,,
946,Marketing,AccioJob,Work From Home,https://internshala.com/internships/marketing-internship/page-24,,4.0,2.0,,,,,,,3.0,2.0,,,,,
947,Business Development (Sales),Property Concierge,Mumbai,https://internshala.com/internships/marketing-internship/page-24,,,,3.0,1.0,,,,,,,,,,,
948,Marketing,Royal Farmer Dairy & Agro Products Private Limited,"Thane, Mumbai",https://internshala.com/internships/marketing-internship/page-24,,5.0,,,,3.0,,,,3.0,4.0,,,,,
949,Business Development (Sales),Juzlyktat,Work From Home,https://internshala.com/internships/marketing-internship/page-24,2.0,,,,2.0,,4.0,,,,,,,,,
950,Business Development (Sales),BizReputations,Work From Home,https://internshala.com/internships/marketing-internship/page-24,,,1.0,,,,,,,,5.0,,,,,
951,Business Development (Sales),Rising IELTS Studio,Chandigarh,https://internshala.com/internships/marketing-internship/page-24,,,,1.0,,,,,,,,,,,,
952,Content Marketing Management - Fintech,Tax Block,Work From Home,https://internshala.com/internships/marketing-internship/page-24,,,4.0,,,,1.0,2.0,,,,,,,,
953,Business Development (Sales),Turito,Hyderabad,https://internshala.com/internships/marketing-internship/page-24,,,,5.0,,,,,,1.0,2.0,,,,,
954,Marketing,Wiishbox Consumer Private Limited,"Thane, Navi Mumbai, Mumbai",https://internshala.com/internships/marketing-internship/page-24,,,,,2.0,,,2.0,,,,,,,,
955,Account Management,Blush N More,Work From Home,https://internshala.com/internships/marketing-internship/page-24,,,,,,,,2.0,,1.0,,3.0,,,,
956,Market Development,Blush N More,Work From Home,https://internshala.com/internships/marketing-internship/page-24,3.0,,,2.0,,3.0,,2.0,,,,1.0,,,,
957,Marketing And Business Development,SkyPals21 EdPrep Private Limited,Work From Home,https://internshala.com/internships/marketing-internship/page-24,,,,,,,,,,,,2.0,,,,
958,Business Development (Sales),Quleep Private Limited,"Ajmer, Chennai, Delhi, Jodhpur, Kolkata, Saharanpur, Firozabad, Mumbai, Morbi, Panipat",https://internshala.com/internships/marketing-internship/page-24,,2.0,3.0,2.0,3.0,,4.0,3.0,,,1.0,,,,,
959,Marketing,START EDGE BUSINESS SOLUTIONS,Visakhapatnam,https://internshala.com/internships/marketing-internship/page-24,,,,,,,,,,,3.0,,,,,
960,Business Development (Sales),Hotel PR Residency,Amritsar,https://internshala.com/internships/marketing-internship/page-24,,,1.0,1.0,,5.0,,,2.0,,,,,,,
961,Marketing,BasketHunt Private Limited,Work From Home,https://internshala.com/internships/marketing-internship/page-24,3.0,,,,,,,,3.0,2.0,3.0,,,,,
962,Business Development (Sales),UXDLAB Software Private Limited,Noida,https://internshala.com/internships/marketing-internship/page-24,,,2.0,,,,,,,,,,,,,
963,Marketing,Gopali Youth Welfare Society,Work From Home,https://internshala.com/internships/marketing-internship/page-24,,5.0,,,,,,,,,,,,,,
964,Business Development (Sales),The Saddler Project,Work From Home,https://internshala.com/internships/marketing-internship/page-24,2.0,,2.0,,,,,4.0,2.0,,,,,,,
965,Business Development (Sales),Gopali Youth Welfare Society,Work From Home,https://internshala.com/internships/marketing-internship/page-24,,,,,5.0,3.0,,,,2.0,,,,,,
966,Marketing,Ansh Arora,Work From Home,https://internshala.com/internships/marketing-internship/page-24,,,,4.0,,,,,,,,,,,,
967,Pre-sales Management,Quleep Private Limited,"Delhi, Mumbai",https://internshala.com/internships/marketing-internship/page-24,4.0,5.0,,,,,,,5.0,,2.0,,,,,
968,Marketing,IWIL India,"Faridabad, Delhi",https://internshala.com/internships/marketing-internship/page-24,,,2.0,,,5.0,,,5.0,3.0,1.0,,,,,
969,Business Development (Sales),Conscript HR Advisors Private Limited,Pune,https://internshala.com/internships/marketing-internship/page-24,,,,,,,1.0,,,,2.0,1.0,,,,
970,Marketing,Bisjhintus Private Limited,Work From Home,https://internshala.com/internships/marketing-internship/page-24,,,,,2.0,,,,,,5.0,,,,,
971,Business Development (Sales),Vorombetech Solutions,Work From Home,https://internshala.com/internships/marketing-internship/page-24,3.0,,,,3.0,,,1.0,,,2.0,,,,,
972,Marketing,Devanshi Creations,"Karnal, Sonipat, Panipat",https://internshala.com/internships/marketing-internship/page-24,,,,,,,4.0,,,,,3.0,,,,
973,Business Management,UpGrad (UpGrad Education Private Limited),"Indore, Bhopal",https://internshala.com/internships/marketing-internship/page-24,,1.0,,,,,,,,,,1.0,,,,
974,Marketing,Saraf Tech,Work From Home,https://internshala.com/internships/marketing-internship/page-24,,,,,4.0,,5.0,2.0,,,,1.0,,,,
975,Advertising,Reach Technologies,Work From Home,https://internshala.com/internships/marketing-internship/page-24,,,,,,,,1.0,,,,,,,,
976,Business Development (Sales),Narayana Technologies,Patna,https://internshala.com/internships/marketing-internship/page-24,,,4.0,,3.0,,,,,,,,,,,
977,Marketing,VecRep Technologies Private Limited,Chandigarh,https://internshala.com/internships/marketing-internship/page-24,2.0,,,,3.0,,,2.0,,3.0,,,,,,
978,Business Development (Sales),360 Bright Media,Mumbai,https://internshala.com/internships/marketing-internship/page-24,,,2.0,1.0,,,,,,,1.0,,,,,
979,Marketing,Parkaire Engineering Private Limited,Delhi,https://internshala.com/internships/marketing-internship/page-24,,4.0,,,,4.0,,,,,,,,,,
980,Business Development (Sales),SuprFam Private Limited,Bangalore,https://internshala.com/internships/marketing-internship/page-24,1.0,5.0,,2.0,2.0,,,3.0,4.0,3.0,,5.0,,,,
981,Sales & CRM,Sporjo,Noida,https://internshala.com/internships/marketing-internship/page-24,1.0,3.0,,,,,,2.0,4.0,,,,,,,
982,Business Development (Sales),Capital Host,Work From Home,https://internshala.com/internships/marketing-internship/page-24,,,,,,,,,,,,4.0,,,,
983,#MyCareerMyChoice,Say no to career stereotypes! Say yes to being you!,,https://internshala.com/internships/marketing-internship/page-25,,1.0,4.0,,,,5.0,4.0,,,,,,,,
984,Influencer Marketing Analytics,CBD Marketing Solutions,Delhi,https://internshala.com/internships/marketing-internship/page-25,,,,,3.0,,,,2.0,,,,,,,
985,Marketing,Vijaylaksmi Printing Works Private Limited,Delhi,https://internshala.com/internships/marketing-internship/page-25,,,,,,,,1.0,,,5.0,,,,,
986,Business Development (Sales),Cyklon India,Delhi,https://internshala.com/internships/marketing-internship/page-25,4.0,,4.0,,5.0,,2.0,5.0,,2.0,,,,,,
987,Business Development (Sales),Cosmofeed,Work From Home,https://internshala.com/internships/marketing-internship/page-25,,,4.0,,,,3.0,,4.0,,,5.0,,,,
988,Marketing,Invicto Trader- Analysis Over Luck,Work From Home,https://internshala.com/internships/marketing-internship/page-25,3.0,4.0,2.0,,2.0,,,,,,,,,,,
989,Marketing,Daphnis Labs Technologies Private Limited,Work From Home,https://internshala.com/internships/marketing-internship/page-25,,,,,,,5.0,3.0,,,,,,,,
990,Business Development (Sales),Garg Fuel Centre,Indore,https://internshala.com/internships/marketing-internship/page-25,2.0,,,,1.0,,,,,,,1.0,,,,
991,Business Development (Sales),Radiant Tech Solutions,Work From Home,https://internshala.com/internships/marketing-internship/page-25,2.0,,4.0,,5.0,,,3.0,,,,,,,,
992,Business Development (Sales),Orangefox,Work From Home,https://internshala.com/internships/marketing-internship/page-25,,,,,3.0,3.0,1.0,,,,,,,,,
993,Marketing,Saveo Healthtech Private Limited,Bangalore,https://internshala.com/internships/marketing-internship/page-25,,4.0,,,,,,,,,,2.0,,,,
994,Marketing,VATTAM AGRO,Chennai,https://internshala.com/internships/marketing-internship/page-25,,,,,,,4.0,,,,,,,,,
995,Marketing,IIRWU Education Private Limited,Work From Home,https://internshala.com/internships/marketing-internship/page-25,,,,,2.0,,,5.0,,,,,,,,
996,Program Management,Aniambar Sustainability (OPC) Private Limited,Delhi,https://internshala.com/internships/marketing-internship/page-25,,,,1.0,,,,1.0,,,,,,,,
997,Marketing,PALFTEC Research And Development Private Limited,Work From Home,https://internshala.com/internships/marketing-internship/page-25,,,,1.0,,,,3.0,,,,5.0,,,,
998,Business Development (Sales),Smaber Technologies India Private Limited,"Pune, Pimpri-Chinchwad",https://internshala.com/internships/marketing-internship/page-25,1.0,,,,5.0,,,,,,,,,,,
999,Business Development (Sales),Unplug Infinity Media Private Limited,Pune,https://internshala.com/internships/marketing-internship/page-25,,1.0,1.0,,,1.0,,,,,,,,,,
1000,Business Development,YantroMitra Learning Technologies,Work From Home,https://internshala.com/internships/marketing-internship/page-25,5.0,,,,,,,,3.0,,,,,,,
1001,Marketing,Neogrowth Credit Private Limited,Mumbai,https://internshala.com/internships/marketing-internship/page-25,5.0,,,,,,,,,,,,,,,
1002,Business Development (Sales),Spyne,Gurgaon,https://internshala.com/internships/marketing-internship/page-25,,,,,,,,,,,3.0,5.0,,,,
1003,Marketing,D2P Consultancy,Work From Home,https://internshala.com/internships/marketing-internship/page-25,,,,,,,,,3.0,3.0,,,,,,
1004,Business Development (Sales),Euforiaa Events,"Thane, Mumbai",https://internshala.com/internships/marketing-internship/page-25,,4.0,3.0,,,,,,,,,,,,,
1005,Business Development (Sales),Vui Consultancy Private Limited,"Delhi, Gurgaon",https://internshala.com/internships/marketing-internship/page-25,,,3.0,,,,,,,,,,,,,
1006,Marketing,The Language Network,Work From Home,https://internshala.com/internships/marketing-internship/page-25,,,,4.0,,,,4.0,,1.0,,,,,,
1007,Business Development (Sales),The Digital Company,Jaipur,https://internshala.com/internships/marketing-internship/page-25,,,,1.0,,5.0,,,,,,,,,,
1008,Business Development (Sales),Vidhyarthi Darpan Private Limited,"Delhi, Mumbai, Rajasthan",https://internshala.com/internships/marketing-internship/page-25,1.0,,,,,,,,5.0,,,,,,,
1009,Business Development (Sales),Appitsimple Infotek Private Limited,Work From Home,https://internshala.com/internships/marketing-internship/page-25,,1.0,4.0,,,4.0,,,2.0,3.0,3.0,3.0,,,,
1010,Business Development (Sales),Ncode Technologies,Ahmedabad,https://internshala.com/internships/marketing-internship/page-25,5.0,,,,,,,1.0,,,,,,,,
1011,Business Development (Sales),Gear Infinity,"Ghaziabad, Noida",https://internshala.com/internships/marketing-internship/page-25,,,,,,5.0,,3.0,,,,4.0,,,,
1012,Business Development (Sales),Arihant Minerals And Logistics,Work From Home,https://internshala.com/internships/marketing-internship/page-25,,1.0,,3.0,,,,2.0,3.0,,,,,,,
1013,Business Development (Sales),CRES-Concrete Real Estate Solutions Private Limited,Gurgaon,https://internshala.com/internships/marketing-internship/page-25,,,,,,,,,,,,,,,,
1014,Business Development (Travel & Events),Namosri Ventures Private Limited,Mumbai,https://internshala.com/internships/marketing-internship/page-25,,,,,,,,,5.0,3.0,,,,,,
1015,Community Management,Lumos Labs,Work From Home,https://internshala.com/internships/marketing-internship/page-25,,2.0,,2.0,4.0,,,1.0,,,2.0,1.0,,,,
1016,Marketing,Jain Aviation International,Ranchi,https://internshala.com/internships/marketing-internship/page-25,,,,1.0,,,,1.0,3.0,,,2.0,,,,
1017,Business Development (Sales),"Association For Welfare, Social Action And Research - India",Work From Home,https://internshala.com/internships/marketing-internship/page-25,,,,,,1.0,,,,,4.0,,,,,
1018,Marketing,Sezal Jain,Work From Home,https://internshala.com/internships/marketing-internship/page-25,3.0,,,,4.0,,1.0,,,,,,,,,
1019,Marketing,Ansapack Private Limited,Mumbai,https://internshala.com/internships/marketing-internship/page-25,,,,1.0,,,,4.0,,,,,,,,
1020,Business Development (Sales),Dolphin Ad World Private Limited,Mumbai,https://internshala.com/internships/marketing-internship/page-25,,,5.0,,,,,,,,,,,,,
1021,Marketing,Touchstone Foundation (TSF),Guwahati,https://internshala.com/internships/marketing-internship/page-25,,,,,,3.0,,,,,,1.0,,,,
1022,Marketing,Jaci Hospitals,Work From Home,https://internshala.com/internships/marketing-internship/page-25,,,2.0,5.0,,,3.0,,,,1.0,,,,,
1023,Business Development (Sales),True Beacon,"Delhi, Gurgaon",https://internshala.com/internships/marketing-internship/page-25,,,,,,,,,3.0,,,,,,,
1024,#MyCareerMyChoice,Say no to career stereotypes! Say yes to being you!,,https://internshala.com/internships/marketing-internship/page-26,3.0,,,,3.0,,,,,,1.0,4.0,,,,
1025,Business Development (Sales),Innovantes IT Solutions LLP,"Chandigarh, Mohali",https://internshala.com/internships/marketing-internship/page-26,1.0,,,,3.0,2.0,,5.0,,,,1.0,,,,
1026,Placements & Partnership Management,Centillion,Work From Home,https://internshala.com/internships/marketing-internship/page-26,,,3.0,5.0,,,1.0,,,,1.0,,,,,
1027,Business Development (Sales),infiVR,Work From Home,https://internshala.com/internships/marketing-internship/page-26,,3.0,,2.0,1.0,,2.0,,,,,5.0,,,,
1028,Business Development (Sales),Forit Media Networks,Hyderabad,https://internshala.com/internships/marketing-internship/page-26,,,,,,,1.0,4.0,,,,5.0,,,,
