course_id,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,Berriessdfssdfsdsgdfg
782192,,5.0,,,2.0,,,,,4.0,,,
978728,,,,2.0,,,,4.0,,2.0,,,
65493,2.0,,,,1.0,,,1.0,4.0,,,1.0,
32649,,,,,,,,,,3.0,,4.0,
1225030,3.0,,3.0,,,,,,,,4.0,3.0,
903140,,5.0,5.0,,,,4.0,,,,,,
372518,1.0,,5.0,,,,,5.0,4.0,,5.0,3.0,
1045862,,,,,1.0,,2.0,,1.0,,,,
99826,,,,5.0,2.0,,,5.0,4.0,4.0,,,
1236746,3.0,5.0,3.0,,5.0,,,2.0,,,,,
1110756,,,5.0,,5.0,1.0,1.0,,,1.0,5.0,,
595728,,,,2.0,,,2.0,,,4.0,,,
1231872,,,,,,,,4.0,,,,,
876850,,,,,,3.0,,5.0,,4.0,,,
113518,,1.0,,,4.0,1.0,,,,,4.0,,
1111552,,,,1.0,,,,,,1.0,,,
834924,,,,,4.0,,,4.0,,,,,
764042,,,,,,,,,5.0,2.0,,,
821526,,,,,,,3.0,,,,,,
838418,,5.0,,,,,,,,5.0,,,
342084,,,,,,2.0,,,,,,,
669536,,,,,,1.0,,,,,1.0,,
511378,,1.0,3.0,,,,,,3.0,,,,
553582,,,,5.0,,,,,,2.0,,,
566920,,,4.0,,,,,,,1.0,3.0,,
406820,,1.0,,,,,5.0,4.0,,4.0,,5.0,
636418,1.0,5.0,,1.0,,,,,4.0,,,5.0,
986442,,,,,,,1.0,,2.0,,,5.0,
996320,,,,,,,5.0,,,,,,
936182,1.0,,,,2.0,,,,,4.0,5.0,,
905850,,3.0,,,,,,,2.0,,,,
547298,,,,,,4.0,,,,2.0,,,
294794,3.0,,,,5.0,2.0,,,,,4.0,4.0,
615920,,5.0,,2.0,,1.0,5.0,,,3.0,4.0,,
955818,,,,,,,,,,,1.0,,
65330,5.0,,5.0,,,,,,,,,5.0,
173548,,,,,,,,,,,,,
1183094,,,,,3.0,,,,,,,,
738360,,,,3.0,,,,,,,,,
650328,,,,3.0,,,,,5.0,,,,
69414,,,,3.0,,,,,1.0,,,,
500628,2.0,3.0,,,,,1.0,,,,,,
384078,,2.0,,4.0,,,5.0,,,2.0,,,
451938,,2.0,,,5.0,,3.0,,,5.0,,,
657710,,,3.0,,,,,1.0,,4.0,5.0,,
977516,,,,,,,3.0,1.0,,,5.0,,
997750,,,2.0,,,,,,,,,,
316704,,1.0,,,,,2.0,,3.0,,,,
106178,,3.0,,,,,,,,,,,
1062686,3.0,,,5.0,,,2.0,3.0,,,5.0,,
1082996,,5.0,,,3.0,3.0,,1.0,,,,,
629044,,5.0,,4.0,,,5.0,5.0,1.0,5.0,,,
476408,,,,,5.0,1.0,,2.0,,,1.0,,
1124244,,,1.0,,,,,4.0,5.0,,1.0,,
217010,2.0,,,,,,1.0,4.0,,,3.0,1.0,
576694,,,,,,,,3.0,,1.0,,3.0,
527952,,,,3.0,2.0,,,1.0,,,,,
745306,,,,,5.0,,,,1.0,,,,
941998,1.0,,,,,,,1.0,1.0,,,,
674608,,,,,4.0,,,1.0,,,,,
1204208,,,,,,,,4.0,,,2.0,,
957422,,,,,1.0,,2.0,,,,,4.0,
511838,,,,,5.0,,2.0,,2.0,3.0,,,
621022,,3.0,,,,,,,,,2.0,,
30318,,,,1.0,,,,1.0,,,,,
1270392,,,,,1.0,,4.0,,,,,,
991094,,,,,,,1.0,,,,5.0,,
695656,,,,,,,,5.0,,3.0,5.0,2.0,
1174446,1.0,2.0,,5.0,,,5.0,,,,5.0,1.0,
1267892,5.0,,,,,3.0,,,,,,3.0,
1149334,,,,4.0,,,,,,,,,
1109150,,3.0,,,,,,,,,,,
445534,4.0,5.0,,,,,,5.0,,4.0,,,
987666,,,,,,,,,,,5.0,,
1134330,,,,,,1.0,1.0,2.0,,5.0,4.0,,
983534,,3.0,,,,,3.0,,1.0,,,,
563248,5.0,,,4.0,1.0,,,,,,,,
1140532,,4.0,,1.0,,,,,,,4.0,5.0,
701636,,4.0,,5.0,,,3.0,,,,,,
797832,,,,,,,,,,4.0,5.0,,
41295,,2.0,,,5.0,,,,,,,5.0,
413494,,,,3.0,,,,,3.0,,,,
911318,,2.0,,,1.0,,,,,,3.0,,
197828,,3.0,5.0,5.0,,3.0,,,,,,,
576646,,,2.0,,,1.0,,,,,,,
984072,,,,,,2.0,,,,,,,
709180,5.0,2.0,,,5.0,,3.0,,,,5.0,4.0,
188692,1.0,,,3.0,,,,,,,,4.0,
683606,3.0,4.0,,,,2.0,3.0,,,,,,
429364,,,,,5.0,,,2.0,,,5.0,,
1012096,,,5.0,2.0,1.0,,,4.0,,,,,
1016388,,,,,,,,,,,,,
978852,1.0,,,,,,2.0,,1.0,,,,
1148342,,5.0,,,,,,,,,2.0,,
1199780,,1.0,,3.0,2.0,,,,,,,2.0,
648118,,3.0,,,,,5.0,2.0,3.0,4.0,,,
863812,4.0,,,,3.0,,,4.0,,,,,
752432,,,1.0,,,,1.0,,,,,,
639848,,,5.0,,,4.0,5.0,,,,,,
942366,4.0,,,,1.0,2.0,,,,,,,
1103448,2.0,,,,3.0,,,3.0,,,,,
945602,,,,4.0,,,,,,3.0,,3.0,
446608,,1.0,,1.0,,,,,,,,,
866384,,1.0,,4.0,,,,2.0,,,,,
678150,,,,,,,,3.0,1.0,,,1.0,
980114,4.0,,4.0,,3.0,,2.0,,,,5.0,5.0,
17887,5.0,,,,,,,2.0,2.0,,,5.0,
465210,,,,,,1.0,,2.0,,4.0,,,
967422,3.0,,,,4.0,,,,,,,,
708558,,,,,,,,5.0,,,,1.0,
783686,1.0,,,,,2.0,4.0,3.0,,,5.0,4.0,
551072,,,,,,,,,5.0,,,,
1004008,3.0,,,,,,,,,,,,
344224,,,,,,5.0,,,,3.0,,1.0,
235104,,,,,,,4.0,,4.0,,,4.0,
598970,1.0,,2.0,,,,4.0,,,,,,
543346,,,4.0,,,3.0,1.0,,,,,,
575644,,,,,,,,,,,,,
877036,,2.0,,2.0,,,1.0,,2.0,,2.0,,
691760,,4.0,,,,1.0,,3.0,5.0,,4.0,,
579182,,,,3.0,3.0,,4.0,1.0,3.0,1.0,1.0,,
1071060,,,,2.0,,,3.0,,,,,,
235990,,,,,,1.0,2.0,3.0,,1.0,3.0,,
469678,5.0,,,,3.0,1.0,,,,,,5.0,
708514,,,,,,,,,,,,,
601260,,,,,3.0,,,,4.0,,,,
687642,,,5.0,1.0,,3.0,3.0,1.0,,1.0,1.0,,
654422,,,,,,,,,,,,,
902748,,,,,,1.0,,,,,,,
634754,,,,,,,2.0,,,,,,
1112844,,,,,,,,,,,,,
1026206,,,,,1.0,,,,2.0,1.0,,,
484872,,5.0,1.0,3.0,5.0,,,,2.0,,,,
773824,,,,3.0,,,,,5.0,2.0,4.0,,
846578,,,,,,,,4.0,,,,,
358508,5.0,5.0,,5.0,,3.0,,,,,,,
975060,2.0,,,,,,,,,,5.0,,
904818,,,2.0,,,,3.0,,,,,,
472526,3.0,,5.0,2.0,,,1.0,,,,,,
241590,,,1.0,,,4.0,,,,2.0,5.0,,
1182108,,,1.0,,1.0,,5.0,4.0,2.0,,5.0,,
1156648,,,,,,,,3.0,,,,5.0,
642696,,,,4.0,,,,,2.0,4.0,,,
1121696,,,,,5.0,5.0,4.0,,,2.0,2.0,,
389240,,,,,,,,,,1.0,,,
297044,,,,,,,,,,,,3.0,
462668,3.0,,1.0,,,,4.0,,,5.0,,,
565282,5.0,,,,,5.0,,,,2.0,,3.0,
1011550,,,,,2.0,,,5.0,2.0,4.0,1.0,4.0,
409618,,,,,,,3.0,3.0,,,,,
1226008,5.0,4.0,,4.0,,,,4.0,,,1.0,,
1211960,,,,,,5.0,,,1.0,,,,
1169848,,5.0,1.0,1.0,,2.0,,,,3.0,,,
896858,5.0,,,2.0,2.0,,,,3.0,2.0,2.0,,
696016,,,,,,2.0,,,,,,,
993148,,,2.0,5.0,,5.0,,,,5.0,4.0,,
1145206,,3.0,,,,,,2.0,,4.0,,,
534376,,,,,,2.0,4.0,,,,,,
570416,,,,3.0,,,4.0,,,,,,
1017116,,,3.0,,,,5.0,,,2.0,,,
1243474,,3.0,,,,2.0,,4.0,,4.0,,,
732556,5.0,,,,,,,,,,5.0,,
426196,,,3.0,,,,1.0,,,,,,
747552,,5.0,,,,,1.0,5.0,,,,,
556922,,2.0,,,5.0,,5.0,,,2.0,,3.0,
1147064,,,2.0,,,,,,4.0,,,,
651780,,,,4.0,2.0,,,,1.0,2.0,,,
944906,,2.0,,5.0,2.0,,,4.0,,,,,
674646,,,,,,,,,,,,,
673420,,,,,,,,,,2.0,,,
584758,,1.0,,,,,3.0,,2.0,,1.0,,
1189280,4.0,,4.0,3.0,2.0,,2.0,4.0,,4.0,,,
543090,,,,,,,,,3.0,,,5.0,
611308,,,,,,3.0,,,,,3.0,,
959604,3.0,,,,,,,,,5.0,,5.0,
540724,5.0,,,,,,,5.0,3.0,,4.0,3.0,
1089652,,,,,3.0,,,5.0,4.0,,,,
1049344,,,,4.0,,,,,,,,1.0,
786494,,,,,,1.0,,2.0,,,,,
611518,,,1.0,,,1.0,,,3.0,,,,
956888,,1.0,,4.0,,,,,4.0,,,,
188828,,,,,2.0,,,,,,,,
382258,5.0,,,3.0,,,4.0,1.0,2.0,,,,
955138,,,,,,4.0,,5.0,,5.0,,,
1085064,,,,,,,2.0,5.0,,2.0,,,
1038786,,5.0,,,,4.0,,,,,,,
512000,,2.0,,,,,,,5.0,,,,
1148412,,,2.0,2.0,4.0,,,5.0,5.0,,,,
1254172,,,,3.0,,,,,,4.0,,,
1105778,,,,3.0,3.0,3.0,,,,,,,
1240522,,4.0,,,,,,3.0,,,,,
903526,,,,,,,2.0,2.0,,,,,
53256,,,,5.0,,,,,1.0,,,,
1030440,,,5.0,,2.0,,,2.0,,4.0,,3.0,
947498,,,,4.0,,,,2.0,3.0,3.0,,,
761768,5.0,,,1.0,,3.0,,,1.0,,1.0,,
173134,1.0,3.0,,,2.0,,2.0,5.0,2.0,,,,
881210,3.0,,,,,,,4.0,4.0,,,,
1140232,,1.0,,,,2.0,2.0,,,,5.0,,
767656,5.0,5.0,,,,,,5.0,,5.0,,,
671960,1.0,3.0,5.0,,2.0,3.0,,,,,,,
686764,,,,2.0,,4.0,1.0,,,,,,
862478,,,,,,,,,,,,,
834600,,1.0,3.0,,,5.0,3.0,,,,,,
690788,,5.0,,,5.0,,,,,,,,
854756,,,,,,2.0,,,,,,,
1023668,5.0,,2.0,,,,,2.0,,,,,
482404,,,,,1.0,3.0,,,1.0,,,3.0,
624578,,,,,,,,3.0,,,,,
753940,3.0,,,,,,,,,4.0,,,
862428,,,,2.0,,,,5.0,4.0,,,,
739770,,,5.0,5.0,,4.0,,,3.0,,,,
599532,,,,3.0,1.0,,,,5.0,1.0,,,
270808,,4.0,,,,,,,,,1.0,,
106156,,,,1.0,,,,,,,5.0,,
589342,5.0,,,,,,,,4.0,,,,
37684,,5.0,,4.0,,,,1.0,5.0,,,,
964118,,,,,,,,,,,5.0,,
212374,,1.0,4.0,,,,5.0,,,,,,
970252,4.0,,1.0,,,,,,2.0,,2.0,,
465870,,3.0,4.0,,3.0,,4.0,,2.0,,,3.0,
442504,,2.0,,,,,,3.0,4.0,5.0,,,
1121650,,,2.0,,,,,,2.0,3.0,,,
737758,,4.0,4.0,,,,2.0,,4.0,,,,
72262,,,,,3.0,3.0,,,5.0,,,,
443746,3.0,4.0,,,,1.0,2.0,3.0,,,5.0,5.0,
416282,,,2.0,,,2.0,,,1.0,,3.0,2.0,
645714,,,1.0,,,,,,,5.0,,,
929260,,,,4.0,,,,,3.0,4.0,,,
683394,3.0,,3.0,3.0,,,,,1.0,,,,
311916,,,,,,,,,,,,,
1009166,,5.0,,4.0,1.0,,5.0,,,,5.0,,
947116,,5.0,,,,5.0,,,,,,1.0,
835712,5.0,,2.0,2.0,4.0,,,,5.0,,4.0,,
954036,4.0,2.0,,,,,,,5.0,,4.0,,
745120,,,,,4.0,,,2.0,,4.0,,3.0,
797040,,1.0,,1.0,,1.0,,,,,,3.0,
795278,,,1.0,,,,2.0,1.0,,,5.0,,
8324,,,,,,,,,3.0,,,,
756914,,,,,,,,,3.0,,1.0,,
405840,5.0,,,,,3.0,,,1.0,,,,
899534,,5.0,,,,5.0,,,,,5.0,5.0,
570848,,,,,,,,,4.0,,,,
714678,,,,,1.0,,,,,3.0,,,
791610,2.0,,,,,1.0,,,3.0,,,,
631472,3.0,,,,1.0,,,,,,,,
856530,2.0,3.0,,,,,,,1.0,,,,
530092,,,,,2.0,5.0,,1.0,2.0,,,,
1211160,,5.0,2.0,4.0,,,,,,,,,
977470,,,,,,,,4.0,3.0,,,,
504316,,,2.0,,,,,,5.0,4.0,,,
389018,,,,,,,,,,,,,
937206,,,,,3.0,1.0,,,5.0,,1.0,,
739090,,,,2.0,,,,,,2.0,,3.0,
720144,,,,,,,,3.0,,2.0,5.0,,
365816,,,,,,,,,5.0,,,,
977474,4.0,,,,5.0,,2.0,,2.0,3.0,,5.0,
481696,,,,,2.0,1.0,2.0,1.0,,5.0,,,
978850,,,,,,,,,,,1.0,,
825354,,,2.0,,5.0,3.0,,,,,,,
822670,,,,,,,,,,,3.0,,
65492,,,,,,1.0,,,,3.0,,4.0,
1051672,,2.0,,,,,,,,,2.0,,
688968,,,,,,4.0,,1.0,,5.0,,,
495484,,3.0,,,,,,,,3.0,,,
398456,,,,3.0,,,5.0,,,,,,
615084,,,,,,,,,,,1.0,,
492818,,,,,4.0,,,,,,,,
1055322,1.0,,,,,,,,,,,,
1112604,4.0,,,,,,,,5.0,,1.0,3.0,
424864,,2.0,,,,,,1.0,,,,,
516062,,,,4.0,,,,,,4.0,,,
92760,,,,,,,,,,,,,
1064104,,2.0,4.0,1.0,,,,2.0,,2.0,2.0,,
900434,,,,,,,,,,,5.0,1.0,
609992,,,5.0,,,,,,,4.0,,2.0,
77642,,,3.0,,,5.0,,,2.0,,,,
269006,,,2.0,,,,,,,,,,
151956,,,,,,3.0,,2.0,4.0,2.0,,,
908996,3.0,,,2.0,,,,,,,,1.0,
269638,,4.0,3.0,5.0,,,,2.0,2.0,,,5.0,
452684,,,,1.0,,3.0,,,,,,2.0,
844458,,,,,,,4.0,3.0,1.0,,,,
403604,,,1.0,,2.0,,,4.0,1.0,,,,
549094,3.0,,5.0,,5.0,,,,,,1.0,,
59014,2.0,,,,,,,,,2.0,,,
45941,,4.0,,,,,,,,5.0,,,
851868,,,,,,,3.0,,,,,,
814206,,,,,,,,4.0,,,2.0,1.0,
590406,,,4.0,4.0,,,,,,1.0,,,
680180,,,3.0,,,,,,4.0,,,,
899492,,5.0,,,,,,,,,,4.0,
1056848,,1.0,,,,5.0,,,,,,1.0,
846412,,3.0,1.0,,1.0,,2.0,,,,,3.0,
336938,,,,,,,4.0,,,4.0,,,
375136,,,,,,2.0,,,,2.0,,,
602218,,,4.0,,,5.0,,3.0,,,5.0,,
1022682,1.0,,,,,,,,,4.0,,3.0,
968304,,,,,,,,2.0,3.0,,,,
180547,,,,,,,,,,,,,
1178762,,,,,,,2.0,,,,2.0,,
641236,,3.0,,4.0,,,,5.0,,,,,
130168,,5.0,,,,,,,5.0,5.0,,3.0,
1002210,2.0,3.0,,,,3.0,,,,,,,
1076424,,1.0,,,,,3.0,,,,,,
968278,2.0,1.0,,,3.0,,,,,,3.0,1.0,
50528,,,3.0,,,1.0,5.0,,,,,4.0,
1075808,,,,,3.0,,,,,,,,
560996,,,,4.0,,1.0,,,,,,2.0,
654680,,,5.0,,,1.0,2.0,,,,,,
975906,,,2.0,,,,,1.0,,3.0,,,
951060,,,5.0,,5.0,5.0,2.0,,3.0,,,,
1142202,,,,5.0,,,,,,2.0,,,
159760,,,,,,,5.0,,,3.0,,,
30243,,,2.0,,,,,,,,2.0,,
566910,,,,,,,1.0,,,2.0,,,
783158,,,,4.0,,,4.0,,,,4.0,,
554384,,,,1.0,,,2.0,2.0,,,,,
1027812,,,,,,,,,4.0,,,,
607048,1.0,,,,,4.0,,,,,1.0,,
704732,,1.0,,,,,,2.0,2.0,2.0,,,
574876,,,,,,3.0,,,,,,,
803378,,,5.0,,,,1.0,,,,1.0,,
715516,,4.0,,,,,3.0,,,,,,
101864,,,1.0,,,,,,,2.0,,,
682484,,,,3.0,,3.0,,,,,,,
657734,,,,,,,,,,,,,
797038,,,,,5.0,,1.0,,2.0,,,5.0,
1099956,,,5.0,,,,,,,,,5.0,
1211800,1.0,,,5.0,,,,,,,,5.0,
958750,5.0,5.0,,,,,,,,,,,
515188,,,4.0,,5.0,,1.0,5.0,,,,,
1172740,2.0,3.0,3.0,,,5.0,5.0,,,,,,
846832,4.0,,,,,,,,,,4.0,,
943306,5.0,,2.0,,5.0,3.0,,,,2.0,1.0,,
11153,,,,,,1.0,,1.0,,,,1.0,
147908,,4.0,,,5.0,,4.0,,,5.0,,,
688092,4.0,,4.0,,1.0,,,2.0,2.0,,,,
1047968,,,,,,,,,,,,2.0,
585496,,,,,,,,,,,,,
911712,,,,,5.0,,2.0,5.0,4.0,,4.0,,
803074,,,2.0,,,,,2.0,,,,,
200742,,,,,4.0,5.0,,,1.0,,,4.0,
1072248,,4.0,,,,,,1.0,,,,,
143028,,3.0,4.0,,2.0,,,,,,,5.0,
173888,,,,,3.0,,,,4.0,,3.0,,
361620,,,,,,5.0,,4.0,,,,,
418386,,,,,,3.0,5.0,,,,2.0,,
212398,,2.0,,5.0,5.0,5.0,,,,,,,
1097778,,,,,,,,,,1.0,,2.0,
653852,,,,,3.0,,3.0,,,5.0,,2.0,
598516,,,4.0,,,5.0,,4.0,,1.0,,,
900794,,,5.0,,,5.0,,,4.0,,,3.0,
564546,2.0,,,,,2.0,,,,,,,
516064,,,,,2.0,5.0,,,3.0,5.0,,2.0,
1024844,,4.0,1.0,,2.0,,,4.0,,,,,
631754,,,,,2.0,,,,3.0,,2.0,4.0,
142666,,,,,,,,,4.0,,,,
440006,5.0,,,,3.0,,,,,,,,
857270,5.0,,1.0,,,1.0,,,2.0,,1.0,,
370752,,,,5.0,,,,,,,2.0,5.0,
651990,,,,4.0,,,,,,5.0,,,
923146,3.0,,,,,,,,1.0,1.0,,5.0,
295843,,,,4.0,,,,,,,,,
1170690,,,,2.0,,4.0,5.0,,,,,5.0,
603408,4.0,,,1.0,,,5.0,,,1.0,,,
578900,,2.0,,5.0,,,,2.0,,,,1.0,
997916,,3.0,2.0,,3.0,3.0,,5.0,,,,,
856526,,,3.0,,,,,,,,,,
993146,,4.0,1.0,,,,,,2.0,3.0,,,
63612,4.0,,,4.0,,,2.0,,3.0,,,1.0,
745468,,,1.0,1.0,,,,,,,,2.0,
986406,,,,,,,,4.0,,,,2.0,
593544,,,,,,,,3.0,,,,,
1128560,,,,,,,,,,,,,
242574,,,,,,,,,,,,,
1109736,,,,5.0,,,,,4.0,,,,
982860,,,,,,1.0,,,,,3.0,,
859936,,,,3.0,,4.0,5.0,2.0,1.0,,,,
532008,1.0,4.0,,,,2.0,,,,5.0,,,
783746,,,4.0,,,,,,,,,,
595818,,5.0,,2.0,,,4.0,5.0,,,,,
774910,,,,,,,1.0,,,2.0,5.0,,
447136,,4.0,4.0,,,4.0,,3.0,,,1.0,,
525034,,1.0,4.0,3.0,,5.0,,,,5.0,,,
769314,4.0,,,,4.0,,1.0,,,,4.0,,
574082,4.0,1.0,,,,3.0,,,,,,2.0,
770526,1.0,,,,5.0,,4.0,,,,3.0,,
510784,,,,,,,,3.0,,,,,
551702,,,,,,2.0,,5.0,,,,,
311638,,,,,,5.0,,,,,,3.0,
631128,,,,,3.0,,,1.0,1.0,2.0,,,
246154,,,,,,,,,,,,,
967058,,,,,,,4.0,4.0,,,,,
548278,,,,1.0,,,,,,3.0,,5.0,
1004134,,3.0,,,,,,2.0,,5.0,,,
1025026,,2.0,,,,,,5.0,,,,,
1251786,1.0,,1.0,5.0,,5.0,,,2.0,4.0,,,
687466,,,,,5.0,3.0,,,,,,,
369662,2.0,,,,,,,4.0,,,,,
318638,,,4.0,,,1.0,,,,,,1.0,
231176,,,,5.0,,,4.0,,,5.0,,,
1115348,,,5.0,,,,,,,,,,
34882,,,,,,,,,,,,,
537008,,4.0,,,2.0,3.0,2.0,,,5.0,,2.0,
806020,,,5.0,3.0,,,,,,,2.0,,
1253650,,3.0,,5.0,,,,,,,,,
1023070,,3.0,1.0,1.0,2.0,,,5.0,,,,,
778226,3.0,,1.0,,,3.0,,,,,,5.0,
1217948,,,5.0,,,1.0,,,,,4.0,,
1027276,,,,,,4.0,,,,4.0,,,
531360,,,,4.0,,4.0,,,,,3.0,,
958132,,,,,,1.0,,,,1.0,,,
368340,,,1.0,,5.0,,,3.0,,,,,
584786,,,5.0,,4.0,3.0,5.0,,,,,,
584522,,5.0,,5.0,,1.0,4.0,,1.0,,,,
56259,,2.0,,,,5.0,,,,,,,
402508,,2.0,,,,,5.0,,1.0,,,,
1013380,,,,,,,,,2.0,4.0,,4.0,
961996,5.0,,,,2.0,5.0,5.0,,,,4.0,,
551962,,,,,,,,,,,3.0,,
520870,,5.0,,2.0,,,,,,,4.0,,
592352,,,,,,,,,2.0,,5.0,,
676554,,,,,1.0,3.0,,,,,1.0,,
19422,,3.0,,4.0,2.0,,,,,4.0,,2.0,
994362,,,,,,1.0,,3.0,,3.0,2.0,,
593128,,,,5.0,,,,,,,,,
1053406,,,3.0,,3.0,,,,,,,,
580466,,3.0,,1.0,,,,,,,2.0,,
857162,,,3.0,,5.0,5.0,5.0,,,1.0,,5.0,
1107524,,,4.0,,5.0,5.0,,1.0,5.0,,,,
653846,,,,,,,,,4.0,,1.0,,
1090788,,,,,5.0,,,,,,4.0,,
1210652,4.0,,5.0,2.0,,,,,,,,,
306556,2.0,5.0,,,,,1.0,,,,3.0,,
420652,,,,,,,,3.0,,,,1.0,
866460,,,1.0,1.0,5.0,,,,,,,,
949282,,,,,,,1.0,,1.0,,1.0,1.0,
994740,2.0,1.0,4.0,,1.0,,,,4.0,,3.0,,
926206,4.0,,3.0,3.0,,,,,3.0,,,,
1075662,,,,5.0,,1.0,,3.0,1.0,,,,
606756,,,,4.0,4.0,,,,,,5.0,,
1013314,,,,,,,,,2.0,,4.0,,
859422,,4.0,,,1.0,4.0,,,,,,4.0,
1035923,,,,2.0,,4.0,3.0,,,,3.0,,
1035940,,,5.0,,,,,,,,,,
30911,,5.0,2.0,,,,,,,,,,
1063722,2.0,,5.0,,5.0,1.0,5.0,,,,,,
125806,,,1.0,3.0,,,,,,,,,
1101204,,,,,,,,,,,,4.0,
76052,4.0,,,,,,,,,,,,
886614,,,,,,,,,,,2.0,,
1241254,,,,,,,4.0,,,,3.0,,
822444,,,,,,,,,,,4.0,3.0,
904462,,,,,,3.0,5.0,1.0,,,,,
1144726,,,,2.0,,,,5.0,,,,2.0,
970600,,,,,,,,,,,,,
756150,1.0,,,,,,,,,,,,
80940,3.0,,4.0,5.0,5.0,,,,,5.0,,,
405282,2.0,,1.0,4.0,5.0,,,,,,,2.0,
383204,,,,,3.0,5.0,,,1.0,,,,
519442,,,,,,,3.0,3.0,,,,,
714724,,,,,,5.0,,,2.0,,,3.0,
791414,,,,,,,,,,,5.0,,
661774,,,2.0,,,5.0,,,,4.0,,1.0,
597256,,,,5.0,,3.0,,,,,,,
380582,4.0,,,,,,,,,,1.0,3.0,
572268,,,,,,,,,1.0,,,3.0,
704582,,2.0,,1.0,3.0,2.0,,,,3.0,,2.0,
981600,,,,,,,,,5.0,,5.0,,
537282,,1.0,,,5.0,,,1.0,1.0,,,,
1204590,,,5.0,5.0,,2.0,1.0,,,,,,
128946,,1.0,3.0,,1.0,,,,,5.0,,,
895040,2.0,5.0,4.0,,,,1.0,,1.0,,,,
955194,1.0,,3.0,,5.0,,2.0,,4.0,,,2.0,
1000574,,,,,,,2.0,,,1.0,5.0,,
1200530,,,5.0,,,5.0,,,,,,,
995016,,,,5.0,,,,,,,,,
1208638,,2.0,5.0,,,,,,,,3.0,4.0,
851712,,1.0,,1.0,,,,,5.0,,,,
833442,,,,4.0,4.0,5.0,,5.0,,,,,
719002,,,,,,,,,,5.0,,,
832862,1.0,,,,,1.0,,4.0,3.0,,,,
625204,,,,,,,4.0,,,,,,
164554,2.0,,,,2.0,,,,,3.0,,,
764164,,,,,,,,3.0,,5.0,,3.0,
446134,,,,,,,,,,,,,
701634,,,,,1.0,,,,,,4.0,,
866696,,,,,,,,,,,2.0,,
720356,,3.0,,,,,,,,,1.0,,
1107986,,,,,,,,,,,2.0,,
772618,1.0,,,,3.0,2.0,,,,,,,
542254,5.0,,2.0,,4.0,,,,,,,,
928040,,,,,5.0,5.0,,,,5.0,3.0,3.0,
369132,,,,,,3.0,,1.0,,,,,
777654,3.0,,,3.0,,4.0,,,,,,,
1161118,1.0,2.0,,,,4.0,,,,4.0,,,
267286,2.0,,,,,,5.0,,,,,3.0,
1093608,,,,,,,,,,,,,
289230,,4.0,,,,,,,5.0,,,,
364426,5.0,,,1.0,,2.0,,,,,,,
1039062,1.0,,1.0,,4.0,3.0,1.0,,,,,,
437398,3.0,,,,,,3.0,,,,,,
861624,,,,,,5.0,,,,,,4.0,
461160,3.0,,,,,1.0,,,,,,,
947098,,,,3.0,,1.0,,4.0,3.0,3.0,3.0,,
781532,3.0,,,,,,3.0,,,,,4.0,
705264,,,,,2.0,,,2.0,,,,,
1145430,1.0,,2.0,,5.0,,,,,,,,
806922,,,,,,,,,3.0,,,,
1109926,5.0,,,,3.0,,,,,,,,
1134456,,,2.0,,4.0,,,,5.0,,3.0,4.0,
552598,4.0,4.0,,,,2.0,,,2.0,,,3.0,
56585,,1.0,4.0,,,,,,,,,,
674040,,,,,3.0,,,,,4.0,,5.0,
19260,,,,,5.0,,4.0,,,,,3.0,
944156,,,,2.0,,3.0,,2.0,,,,,
742712,,3.0,,,,,,4.0,2.0,,,,
1193538,,,3.0,1.0,,,,,,1.0,,,
228934,,,,4.0,2.0,,,2.0,,,,5.0,
65355,,,,,,,5.0,,,,,,
814848,4.0,,,,,,,,,3.0,,5.0,
1021594,,4.0,,,5.0,,2.0,2.0,2.0,5.0,2.0,,
548068,,,,2.0,,,2.0,,,,,,
738552,,,,,,3.0,2.0,1.0,,,,,
128384,,,,,,,,,,,,1.0,
610202,,,4.0,1.0,,,,,,,1.0,,
856968,,,,5.0,,,3.0,5.0,,,,,
352774,,5.0,,,,,3.0,,,,,,
130694,,,1.0,3.0,1.0,,,,,,,,
1179104,,2.0,5.0,,,,,,,2.0,2.0,,
425084,,,,4.0,,,1.0,1.0,4.0,,4.0,,
1016650,,,,,,,,,,5.0,,,
1152012,,3.0,,,3.0,,2.0,,2.0,,1.0,3.0,
673196,1.0,,,,,,,4.0,,3.0,5.0,,
519952,5.0,,,,,,,,,,,,
846156,5.0,,,1.0,4.0,1.0,,,,4.0,,,
599504,1.0,,,,2.0,,5.0,,,,,,
710486,,5.0,,,3.0,,5.0,,3.0,,,5.0,
766592,,,5.0,,,,4.0,,,,3.0,,
859446,2.0,,,,,,,,,,,5.0,
450068,,,,5.0,,,,,,,,4.0,
130064,,,,,,,,,,,1.0,,
382786,,1.0,4.0,,2.0,,,,,,,,
94432,1.0,1.0,,,,,1.0,,,,1.0,,
688872,,,,3.0,,3.0,,,1.0,,,,
297390,,,,,,,1.0,,5.0,,,,
495678,,,4.0,5.0,,,,,3.0,,,,
988982,,,,2.0,,4.0,,4.0,2.0,3.0,,3.0,
722754,,,2.0,,,1.0,,,,,,,
563668,,,,,,,,,4.0,,5.0,3.0,
661878,,,,,,,,,,,,,
1160196,,,,,2.0,4.0,4.0,,,,,3.0,
335280,,3.0,1.0,,,,5.0,,,,1.0,,
