,course_id,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,nishu314@gmail.com
2488,642410,,,,,2.0,,,,2.0,3.0,3.0,,
2489,785388,,,5.0,,1.0,,,,,,,,
2490,1146014,,,2.0,,,,,2.0,,1.0,,5.0,
2491,8325,,,,,,,,,,,1.0,2.0,
2492,987064,,,,,4.0,3.0,,,4.0,3.0,,,
2493,94428,,,,1.0,3.0,4.0,,,,,,3.0,
2494,159070,,,1.0,,,,,,,,,,
2495,920306,,,2.0,,,,,,,,,,
2496,1089744,2.0,,,,,,,,2.0,,,4.0,
2497,16646,,,,,,,,,,,,,
2498,678142,5.0,,,,,,,1.0,,5.0,,,
2499,948440,,5.0,,,,,,,,,5.0,,
2500,924704,4.0,5.0,4.0,,,4.0,,2.0,,4.0,,,
2501,1027342,,,,,,,4.0,,,,5.0,,
2502,1009452,,,,,,,,,1.0,,3.0,,
2503,1247828,5.0,,,3.0,1.0,,1.0,,,,3.0,,
2504,886300,4.0,,3.0,,5.0,,,,,,,2.0,
2505,1009254,,,2.0,,,,5.0,,,,,5.0,
2506,1078522,,2.0,,5.0,,,,,,,5.0,,
2507,1002030,,3.0,,,1.0,5.0,2.0,,,,,5.0,
2508,818990,5.0,4.0,,,,,4.0,,,,,,
2509,520116,2.0,,2.0,,,1.0,,,,,1.0,3.0,
2510,1252318,,2.0,,,,,,,,,5.0,,
2511,427530,3.0,5.0,,1.0,,,,2.0,5.0,,,,
2512,670034,1.0,1.0,,,,4.0,,,,,,,
2513,1052118,,,,3.0,,,,,,,,,
2514,575880,,,3.0,,,,4.0,,5.0,,,,
2515,669270,,,,,1.0,1.0,1.0,,,,,,
2516,1103954,,,2.0,,,,,,,,,3.0,
2517,1017568,,,,,,,,5.0,,5.0,,,
2518,1111844,,,5.0,,5.0,,,,,,,3.0,
2519,736940,,,,,,,,,,2.0,2.0,,
2520,647442,,,2.0,,3.0,,3.0,3.0,,,,,
2521,1073793,,,,,4.0,2.0,,,,,,,
2522,176432,2.0,,1.0,3.0,,,,2.0,,,5.0,4.0,
2523,158934,,,,,,4.0,,1.0,,,,2.0,
2524,73080,,,,5.0,2.0,,,,,,,1.0,
2525,1256136,,,,,,,,,,4.0,5.0,,
2526,1124970,,,,,,3.0,,,3.0,,,,
2527,771198,,3.0,2.0,2.0,,,2.0,5.0,,,4.0,1.0,
2528,391546,,,1.0,,2.0,,,,,,3.0,,
2529,629088,,,4.0,,1.0,,,,5.0,1.0,1.0,,
2530,1006894,3.0,,5.0,,5.0,3.0,1.0,,,5.0,,,
2531,579338,,,,,,,,,5.0,,,,
2532,945320,,,,,,,,,,4.0,4.0,,
2533,64605,,,,,5.0,,,,,1.0,,,
2534,897146,,,,,1.0,,,,4.0,,,,
2535,989452,2.0,,,,,,,4.0,,4.0,,1.0,
2536,917724,,,,,,,,,,,,,
2537,970874,1.0,,,1.0,2.0,,,,,,,,
2538,911474,,,2.0,,5.0,,,,,,,,
2539,425910,,5.0,,,,,,,,,,,
2540,842058,3.0,,,,,,5.0,,,,,,
2541,1250824,,,1.0,5.0,,,,,,4.0,,,
2542,937134,,,,,,,,,,,,,
2543,796010,,,1.0,,,2.0,1.0,,,1.0,1.0,,
2544,752658,4.0,5.0,2.0,,1.0,,3.0,,,,,,
2545,560990,4.0,,,,3.0,5.0,,,,,,,
2546,1260288,2.0,,1.0,3.0,,,,,3.0,,,,
2547,918870,,,,,5.0,,1.0,5.0,,,,5.0,
2548,1027016,,,3.0,,1.0,,,,3.0,,,,
2549,283014,,,,2.0,,,,,,2.0,,,
2550,787236,,1.0,,2.0,,1.0,,,,,,,
2551,1134390,,2.0,,,,,,,4.0,3.0,,,
2552,883000,1.0,,3.0,,,5.0,,,,4.0,4.0,,
2553,938560,,1.0,,,,5.0,,,,,,,
2554,991290,,1.0,,,,,,,4.0,,1.0,,
2555,1165096,5.0,,,,,,2.0,3.0,,5.0,4.0,,
2556,1045942,,,5.0,4.0,,,4.0,,,,5.0,,
2557,860812,,2.0,,,,,2.0,2.0,3.0,,,,
2558,1070976,,,,5.0,,,,,5.0,1.0,,,
2559,939962,2.0,,,,5.0,5.0,,1.0,,,,,
2560,874960,,,,,,,,,,4.0,,4.0,
2561,28295,,,,,,,4.0,,,,,3.0,
2562,24334,,5.0,,,,,,,3.0,2.0,,2.0,
2563,997814,1.0,,,,,,5.0,,,,,,
2564,641868,,,,,,,,,,2.0,,,
2565,1042110,,3.0,,5.0,,,,5.0,,,2.0,,
2566,883002,,,1.0,,,,1.0,,5.0,,,,
2567,1128050,,,,,,,,3.0,,5.0,,,
2568,1218130,,1.0,,3.0,,,,,,,1.0,,
2569,1123098,,,,,,3.0,1.0,,,3.0,,1.0,
2570,47963,,,1.0,,,,2.0,,,,3.0,,
2571,671552,,,,4.0,1.0,,,,5.0,,3.0,5.0,
2572,1002676,,,4.0,,,,,,1.0,,,,
2573,481002,,3.0,,,,,,,,,,,
2574,628222,,,,,,,,5.0,,,5.0,3.0,
2575,1122224,,,,4.0,5.0,,,,,4.0,,3.0,
2576,357726,,,,,,,,,,3.0,,,
2577,162274,1.0,,,,,,,,2.0,,,,
2578,555122,,,,3.0,,,3.0,2.0,,,,2.0,
2579,708674,,,,,,3.0,,,,5.0,2.0,,
2580,1127048,,,,,,5.0,,,,3.0,,,
2581,651032,,,5.0,,,1.0,,,,2.0,5.0,,
2582,98066,,,,,,1.0,,,,,,,
2583,910838,4.0,,,,,,,3.0,,3.0,,,
2584,125162,,,3.0,,,,,5.0,,,,,
2585,50587,,,,,3.0,,,,,1.0,,,
2586,1004788,2.0,,,,,,,,,,,,
2587,959200,2.0,,2.0,,,,,,,,,4.0,
2588,810550,3.0,,,,5.0,,,,,4.0,,5.0,
2589,473160,,1.0,,,,,,,,,,,
2590,904076,4.0,,2.0,4.0,,5.0,5.0,,,3.0,,4.0,
2591,842728,4.0,,,,2.0,,,1.0,2.0,,4.0,3.0,
2592,314462,,,2.0,5.0,,5.0,,,2.0,4.0,,,
2593,783748,,1.0,,,,,,3.0,,,,,
2594,161986,,4.0,1.0,,,,,2.0,,,,,
2595,823236,,3.0,,,,,,,5.0,,4.0,2.0,
2596,936504,,,,4.0,3.0,,,2.0,,,,2.0,
2597,380092,,,,,,,,,,2.0,,,
2598,884946,,,2.0,,,,,2.0,4.0,,,,
2599,98140,,,,,,3.0,,,1.0,,,,
2600,637974,4.0,,,1.0,,,,,,,,,
2601,219838,,,5.0,,,,,,5.0,,,,
2602,749560,4.0,,,,,,2.0,,,,,5.0,
2603,751100,4.0,,,2.0,,,,,,,,,
2604,446736,,,,,1.0,,,,3.0,,,,
2605,200854,,,,1.0,,4.0,,,2.0,,,,
2606,470288,,4.0,4.0,,1.0,,,,,,,,
2607,178640,,,,,,,,2.0,,,,,
2608,412952,,1.0,5.0,2.0,3.0,,,,2.0,,2.0,,
2609,1033944,,,4.0,,1.0,,,,,2.0,,,
2610,1198654,5.0,,,,,,,,,,,,
2611,1171966,5.0,,,,,1.0,,,,,,,
2612,833398,3.0,5.0,,,,,,,1.0,,,,
2613,140238,,,,,,,,,1.0,,,,
2614,875194,,,,,5.0,1.0,,,,,,,
2615,991630,,,,,,,,,,,,,
2616,303514,,,,4.0,,,,,2.0,,3.0,,
2617,134144,,,,,,,,,,,2.0,1.0,
2618,1115222,,,,1.0,,,,,,,,,
2619,94430,,,,,,,,,,,,,
2620,788514,5.0,3.0,2.0,,,,,5.0,,2.0,4.0,,
2621,629142,,,2.0,,,,,2.0,,,,,
2622,992114,1.0,1.0,,,,3.0,2.0,,,,3.0,,
2623,379722,,,2.0,,,,3.0,1.0,,,5.0,,
2624,1189288,1.0,5.0,1.0,,,,1.0,,,,,,
2625,652438,,,5.0,,,,,,,4.0,,,
2626,1052304,3.0,,3.0,1.0,,,,,,,,,
2627,1223012,,,,,,,,,,,4.0,5.0,
2628,882488,,3.0,,4.0,,,,2.0,,,,1.0,
2629,1033686,,,,,5.0,4.0,,3.0,,,,,
2630,723522,,2.0,,2.0,,,,,3.0,,,,
2631,1181900,4.0,,2.0,3.0,,,,,5.0,2.0,5.0,,
2632,945336,,,,,5.0,,,,,,4.0,,
2633,1079370,4.0,,,,1.0,,,,,,,4.0,
2634,23742,,,,,,3.0,,3.0,,,,,
2635,266252,,4.0,,5.0,,,,1.0,,,1.0,,
2636,473548,,,5.0,4.0,3.0,,,,2.0,,4.0,4.0,
2637,920544,,5.0,,,4.0,,,4.0,,,,1.0,
2638,993754,,,,,,1.0,,5.0,3.0,,,,
2639,1155262,,,,,,,,,2.0,,4.0,,
2640,997964,,,,1.0,,,,,,,,,
2641,812588,2.0,1.0,,,1.0,,,,,,5.0,,
2642,531954,,,,,,,2.0,,,,,,
2643,1022582,,,,,,,4.0,,3.0,,,2.0,
2644,1049092,,3.0,,1.0,,,,4.0,5.0,,,,
2645,1277924,,,,,,,2.0,,,,,,
2646,964732,,3.0,,,,5.0,,,,,,3.0,
2647,947120,3.0,,1.0,,,,3.0,1.0,,,4.0,,
2648,712960,,,3.0,,,,,,1.0,,,,
2649,267560,3.0,,,,,,,,,,,,
2650,763774,2.0,,,,,,,,,,2.0,,
2651,929016,,,1.0,,,4.0,2.0,,,,,,
2652,281690,,,,,,,,,,,3.0,,
2653,399228,,,,2.0,,1.0,1.0,,,,3.0,,
2654,1023062,,,,,,5.0,,,,,,,
2655,933260,,,3.0,,4.0,,,,2.0,5.0,1.0,,
2656,494078,,,,,,1.0,,,,,,,
2657,1158572,,1.0,,3.0,,,,,,,1.0,,
2658,629082,1.0,,4.0,3.0,,,,,,,,,
2659,1093734,1.0,2.0,2.0,,,3.0,2.0,,,,,,
2660,99986,,,,,5.0,,4.0,,,,4.0,,
2661,566248,,,,,,,4.0,,,,,,
2662,556248,,,2.0,,,,,2.0,,,,,
2663,582392,,,,,,,,1.0,,,1.0,,
2664,582636,4.0,,,3.0,,,,,2.0,,3.0,,
2665,661802,,,,1.0,1.0,,,,,5.0,,,
2666,1139400,,,,,,,,2.0,,,,4.0,
2667,729552,,,,,,3.0,,,,,,1.0,
2668,499632,,4.0,,,,,2.0,,2.0,,,1.0,
2669,959586,5.0,3.0,,,4.0,,,,,,,4.0,
2670,16151,,,2.0,1.0,1.0,,,5.0,,2.0,,1.0,
2671,856490,,,3.0,5.0,,,,5.0,,,,,
2672,861528,4.0,1.0,,,,,,2.0,5.0,,,2.0,
2673,912996,,,,2.0,4.0,,,3.0,,4.0,,1.0,
2674,559512,,,2.0,,,,,,,,3.0,,
2675,922600,,,5.0,,,,,,,,2.0,,
2676,976284,,5.0,,,,,,,,,,,
2677,976598,,,,1.0,5.0,2.0,,,,,,,
2678,718426,5.0,2.0,,,,,,,,,4.0,,
2679,304490,,,,,,1.0,,,,,4.0,5.0,
2680,15285,,,,,,,,,,,,1.0,
2681,477702,,,,,,,,2.0,1.0,5.0,,2.0,
2682,875882,,4.0,,1.0,,,,,,,,,
2683,861122,,2.0,,,,,,,,,,,
2684,309370,,,,,,,2.0,,4.0,,,,
2685,802268,,,,,,,,,,,5.0,4.0,
2686,1034520,,,,,,,,3.0,,,,,
2687,1016536,,,2.0,3.0,,,,,,,,,
2688,711592,,4.0,,2.0,,,,,,,,,
2689,1065250,,,3.0,,,,,2.0,,5.0,,,
2690,928858,,2.0,,1.0,,,1.0,,,,,,
2691,791030,,5.0,2.0,,,5.0,,2.0,,,,,
2692,1241518,,,,,,,,4.0,,,5.0,,
2693,944886,,1.0,2.0,,,,,,,,,,
2694,758582,,3.0,,,,4.0,,,,,5.0,,
2695,1199774,,,2.0,5.0,,,,,4.0,,,2.0,
2696,390866,,5.0,1.0,,,,,1.0,1.0,,,1.0,
2697,1014776,,2.0,,4.0,,,,,,2.0,,,
2698,929130,,,,3.0,5.0,,,3.0,,,,,
2699,746014,5.0,,3.0,,5.0,,,,,,,,
2700,11475,,,5.0,,,4.0,,5.0,,,,,
2701,11174,,3.0,,,,5.0,,,,,,,
2702,945978,,,,,,,,,2.0,2.0,5.0,,
2703,1019276,,,,1.0,,2.0,,,,2.0,,,
2704,1252630,1.0,,4.0,,4.0,1.0,,,,,,,
2705,1000010,3.0,,4.0,,,,,,5.0,,,,
2706,937586,,,,3.0,3.0,,,,,,,,
2707,79154,,,,,,,,,,,,,
2708,328476,,2.0,,4.0,,4.0,,,,,,5.0,
2709,921474,2.0,,,,,,,,,,,,
2710,82778,,,,,3.0,,,4.0,,,1.0,,
2711,907386,,,,,,,3.0,4.0,4.0,,2.0,4.0,
2712,877124,,5.0,,,,,,,,,4.0,5.0,
2713,1169378,,,,1.0,,,,,,4.0,2.0,,
2714,30240,1.0,5.0,,2.0,,,4.0,2.0,3.0,,,2.0,
2715,836044,,,,,,,,,,,,,
2716,405818,,,,,1.0,,1.0,,4.0,,,3.0,
2717,665042,,,1.0,,,,,1.0,,2.0,,,
2718,1068590,,,5.0,,,,,,1.0,,,,
2719,1203894,4.0,2.0,,,3.0,1.0,1.0,5.0,,,,,
2720,994634,,,,,,,3.0,1.0,,,,,
2721,765916,,,5.0,,,3.0,,,,,,,
2722,128950,,,,,,,4.0,,,,,,
2723,549064,,,,,,,,,,,,4.0,
2724,400280,,,2.0,,,4.0,,,,,1.0,,
2725,382856,,,3.0,,,,,5.0,,,,,
2726,958982,,5.0,,,,,,,3.0,,1.0,,
2727,1113036,,,,2.0,,,4.0,,,,,3.0,
2728,226534,,,3.0,2.0,,,,,5.0,,,,
2729,738726,,,,,,,,,,,,2.0,
2730,64422,,4.0,,,,,,,,,,,
2731,874166,,,,5.0,4.0,1.0,,1.0,,1.0,,4.0,
2732,1197650,,,2.0,,,,,1.0,,,4.0,,
2733,912946,3.0,,,,,,,1.0,,4.0,,3.0,
2734,876544,,,,,,3.0,,,,,,,
2735,1205894,,,,,,,,4.0,,,,,
2736,19332,,,,,4.0,,,,,,,,
2737,863954,,,,,,,,2.0,,,1.0,,
2738,789324,5.0,,,,,5.0,,1.0,4.0,1.0,,,
2739,1229274,,3.0,3.0,,,,,2.0,,,,5.0,
2740,906700,,,,,,,,,,1.0,,1.0,
2741,113706,,5.0,,,3.0,1.0,,,,,5.0,,
2742,604044,,,,,,,3.0,5.0,,,,,
2743,531290,3.0,,3.0,,1.0,,5.0,,1.0,4.0,,1.0,
2744,436210,1.0,,,3.0,,,1.0,,,,,,
2745,617158,,,,,,,,,,3.0,,,
2746,1121580,,,,,,,,,2.0,,,,
2747,782192,,5.0,,,2.0,,,,,4.0,,,
2748,978728,,,,2.0,,,,4.0,,2.0,,,
2749,65493,2.0,,,,1.0,,,1.0,4.0,,,1.0,
2750,32649,,,,,,,,,,3.0,,4.0,
2751,1225030,3.0,,3.0,,,,,,,,4.0,3.0,
2752,903140,,5.0,5.0,,,,4.0,,,,,,
2753,372518,1.0,,5.0,,,,,5.0,4.0,,5.0,3.0,
2754,1045862,,,,,1.0,,2.0,,1.0,,,,
2755,99826,,,,5.0,2.0,,,5.0,4.0,4.0,,,
2756,1236746,3.0,5.0,3.0,,5.0,,,2.0,,,,,
2757,1110756,,,5.0,,5.0,1.0,1.0,,,1.0,5.0,,
2758,595728,,,,2.0,,,2.0,,,4.0,,,
2759,1231872,,,,,,,,4.0,,,,,
2760,876850,,,,,,3.0,,5.0,,4.0,,,
2761,113518,,1.0,,,4.0,1.0,,,,,4.0,,
2762,1111552,,,,1.0,,,,,,1.0,,,
2763,834924,,,,,4.0,,,4.0,,,,,
2764,764042,,,,,,,,,5.0,2.0,,,
2765,821526,,,,,,,3.0,,,,,,
2766,838418,,5.0,,,,,,,,5.0,,,
2767,342084,,,,,,2.0,,,,,,,
2768,669536,,,,,,1.0,,,,,1.0,,
2769,511378,,1.0,3.0,,,,,,3.0,,,,
2770,553582,,,,5.0,,,,,,2.0,,,
2771,566920,,,4.0,,,,,,,1.0,3.0,,
2772,406820,,1.0,,,,,5.0,4.0,,4.0,,5.0,
2773,636418,1.0,5.0,,1.0,,,,,4.0,,,5.0,
2774,986442,,,,,,,1.0,,2.0,,,5.0,
2775,996320,,,,,,,5.0,,,,,,
2776,936182,1.0,,,,2.0,,,,,4.0,5.0,,
2777,905850,,3.0,,,,,,,2.0,,,,
2778,547298,,,,,,4.0,,,,2.0,,,
2779,294794,3.0,,,,5.0,2.0,,,,,4.0,4.0,
2780,615920,,5.0,,2.0,,1.0,5.0,,,3.0,4.0,,
2781,955818,,,,,,,,,,,1.0,,
2782,65330,5.0,,5.0,,,,,,,,,5.0,
2783,173548,,,,,,,,,,,,,
2784,1183094,,,,,3.0,,,,,,,,
2785,738360,,,,3.0,,,,,,,,,
2786,650328,,,,3.0,,,,,5.0,,,,
2787,69414,,,,3.0,,,,,1.0,,,,
2788,500628,2.0,3.0,,,,,1.0,,,,,,
2789,384078,,2.0,,4.0,,,5.0,,,2.0,,,
2790,451938,,2.0,,,5.0,,3.0,,,5.0,,,
2791,657710,,,3.0,,,,,1.0,,4.0,5.0,,
2792,977516,,,,,,,3.0,1.0,,,5.0,,
2793,997750,,,2.0,,,,,,,,,,
2794,316704,,1.0,,,,,2.0,,3.0,,,,
2795,106178,,3.0,,,,,,,,,,,
2796,1062686,3.0,,,5.0,,,2.0,3.0,,,5.0,,
2797,1082996,,5.0,,,3.0,3.0,,1.0,,,,,
2798,629044,,5.0,,4.0,,,5.0,5.0,1.0,5.0,,,
2799,476408,,,,,5.0,1.0,,2.0,,,1.0,,
2800,1124244,,,1.0,,,,,4.0,5.0,,1.0,,
2801,217010,2.0,,,,,,1.0,4.0,,,3.0,1.0,
2802,576694,,,,,,,,3.0,,1.0,,3.0,
2803,527952,,,,3.0,2.0,,,1.0,,,,,
2804,745306,,,,,5.0,,,,1.0,,,,
2805,941998,1.0,,,,,,,1.0,1.0,,,,
2806,674608,,,,,4.0,,,1.0,,,,,
2807,1204208,,,,,,,,4.0,,,2.0,,
2808,957422,,,,,1.0,,2.0,,,,,4.0,
2809,511838,,,,,5.0,,2.0,,2.0,3.0,,,
2810,621022,,3.0,,,,,,,,,2.0,,
2811,30318,,,,1.0,,,,1.0,,,,,
2812,1270392,,,,,1.0,,4.0,,,,,,
2813,991094,,,,,,,1.0,,,,5.0,,
2814,695656,,,,,,,,5.0,,3.0,5.0,2.0,
2815,1174446,1.0,2.0,,5.0,,,5.0,,,,5.0,1.0,
2816,1267892,5.0,,,,,3.0,,,,,,3.0,
2817,1149334,,,,4.0,,,,,,,,,
2818,1109150,,3.0,,,,,,,,,,,
2819,445534,4.0,5.0,,,,,,5.0,,4.0,,,
2820,987666,,,,,,,,,,,5.0,,
2821,1134330,,,,,,1.0,1.0,2.0,,5.0,4.0,,
2822,983534,,3.0,,,,,3.0,,1.0,,,,
2823,563248,5.0,,,4.0,1.0,,,,,,,,
2824,1140532,,4.0,,1.0,,,,,,,4.0,5.0,
2825,701636,,4.0,,5.0,,,3.0,,,,,,
2826,797832,,,,,,,,,,4.0,5.0,,
2827,41295,,2.0,,,5.0,,,,,,,5.0,
2828,413494,,,,3.0,,,,,3.0,,,,
2829,911318,,2.0,,,1.0,,,,,,3.0,,
2830,197828,,3.0,5.0,5.0,,3.0,,,,,,,
2831,576646,,,2.0,,,1.0,,,,,,,
2832,984072,,,,,,2.0,,,,,,,
2833,709180,5.0,2.0,,,5.0,,3.0,,,,5.0,4.0,
2834,188692,1.0,,,3.0,,,,,,,,4.0,
2835,683606,3.0,4.0,,,,2.0,3.0,,,,,,
2836,429364,,,,,5.0,,,2.0,,,5.0,,
2837,1012096,,,5.0,2.0,1.0,,,4.0,,,,,
2838,1016388,,,,,,,,,,,,,
2839,978852,1.0,,,,,,2.0,,1.0,,,,
2840,1148342,,5.0,,,,,,,,,2.0,,
2841,1199780,,1.0,,3.0,2.0,,,,,,,2.0,
2842,648118,,3.0,,,,,5.0,2.0,3.0,4.0,,,
2843,863812,4.0,,,,3.0,,,4.0,,,,,
2844,752432,,,1.0,,,,1.0,,,,,,
2845,639848,,,5.0,,,4.0,5.0,,,,,,
2846,942366,4.0,,,,1.0,2.0,,,,,,,
2847,1103448,2.0,,,,3.0,,,3.0,,,,,
2848,945602,,,,4.0,,,,,,3.0,,3.0,
2849,446608,,1.0,,1.0,,,,,,,,,
2850,866384,,1.0,,4.0,,,,2.0,,,,,
2851,678150,,,,,,,,3.0,1.0,,,1.0,
2852,980114,4.0,,4.0,,3.0,,2.0,,,,5.0,5.0,
2853,17887,5.0,,,,,,,2.0,2.0,,,5.0,
2854,465210,,,,,,1.0,,2.0,,4.0,,,
2855,967422,3.0,,,,4.0,,,,,,,,
2856,708558,,,,,,,,5.0,,,,1.0,
2857,783686,1.0,,,,,2.0,4.0,3.0,,,5.0,4.0,
2858,551072,,,,,,,,,5.0,,,,
2859,1004008,3.0,,,,,,,,,,,,
2860,344224,,,,,,5.0,,,,3.0,,1.0,
2861,235104,,,,,,,4.0,,4.0,,,4.0,
2862,598970,1.0,,2.0,,,,4.0,,,,,,
2863,543346,,,4.0,,,3.0,1.0,,,,,,
2864,575644,,,,,,,,,,,,,
2865,877036,,2.0,,2.0,,,1.0,,2.0,,2.0,,
2866,691760,,4.0,,,,1.0,,3.0,5.0,,4.0,,
2867,579182,,,,3.0,3.0,,4.0,1.0,3.0,1.0,1.0,,
2868,1071060,,,,2.0,,,3.0,,,,,,
2869,235990,,,,,,1.0,2.0,3.0,,1.0,3.0,,
2870,469678,5.0,,,,3.0,1.0,,,,,,5.0,
2871,708514,,,,,,,,,,,,,
2872,601260,,,,,3.0,,,,4.0,,,,
2873,687642,,,5.0,1.0,,3.0,3.0,1.0,,1.0,1.0,,
2874,654422,,,,,,,,,,,,,
2875,902748,,,,,,1.0,,,,,,,
2876,634754,,,,,,,2.0,,,,,,
2877,1112844,,,,,,,,,,,,,
2878,1026206,,,,,1.0,,,,2.0,1.0,,,
2879,484872,,5.0,1.0,3.0,5.0,,,,2.0,,,,
2880,773824,,,,3.0,,,,,5.0,2.0,4.0,,
2881,846578,,,,,,,,4.0,,,,,
2882,358508,5.0,5.0,,5.0,,3.0,,,,,,,
2883,975060,2.0,,,,,,,,,,5.0,,
2884,904818,,,2.0,,,,3.0,,,,,,
2885,472526,3.0,,5.0,2.0,,,1.0,,,,,,
2886,241590,,,1.0,,,4.0,,,,2.0,5.0,,
2887,1182108,,,1.0,,1.0,,5.0,4.0,2.0,,5.0,,
2888,1156648,,,,,,,,3.0,,,,5.0,
2889,642696,,,,4.0,,,,,2.0,4.0,,,
2890,1121696,,,,,5.0,5.0,4.0,,,2.0,2.0,,
2891,389240,,,,,,,,,,1.0,,,
2892,297044,,,,,,,,,,,,3.0,
2893,462668,3.0,,1.0,,,,4.0,,,5.0,,,
2894,565282,5.0,,,,,5.0,,,,2.0,,3.0,
2895,1011550,,,,,2.0,,,5.0,2.0,4.0,1.0,4.0,
2896,409618,,,,,,,3.0,3.0,,,,,
2897,1226008,5.0,4.0,,4.0,,,,4.0,,,1.0,,
2898,1211960,,,,,,5.0,,,1.0,,,,
2899,1169848,,5.0,1.0,1.0,,2.0,,,,3.0,,,
2900,896858,5.0,,,2.0,2.0,,,,3.0,2.0,2.0,,
2901,696016,,,,,,2.0,,,,,,,
2902,993148,,,2.0,5.0,,5.0,,,,5.0,4.0,,
2903,1145206,,3.0,,,,,,2.0,,4.0,,,
2904,534376,,,,,,2.0,4.0,,,,,,
2905,570416,,,,3.0,,,4.0,,,,,,
2906,1017116,,,3.0,,,,5.0,,,2.0,,,
2907,1243474,,3.0,,,,2.0,,4.0,,4.0,,,
2908,732556,5.0,,,,,,,,,,5.0,,
2909,426196,,,3.0,,,,1.0,,,,,,
2910,747552,,5.0,,,,,1.0,5.0,,,,,
2911,556922,,2.0,,,5.0,,5.0,,,2.0,,3.0,
2912,1147064,,,2.0,,,,,,4.0,,,,
2913,651780,,,,4.0,2.0,,,,1.0,2.0,,,
2914,944906,,2.0,,5.0,2.0,,,4.0,,,,,
2915,674646,,,,,,,,,,,,,
2916,673420,,,,,,,,,,2.0,,,
2917,584758,,1.0,,,,,3.0,,2.0,,1.0,,
2918,1189280,4.0,,4.0,3.0,2.0,,2.0,4.0,,4.0,,,
2919,543090,,,,,,,,,3.0,,,5.0,
2920,611308,,,,,,3.0,,,,,3.0,,
2921,959604,3.0,,,,,,,,,5.0,,5.0,
2922,540724,5.0,,,,,,,5.0,3.0,,4.0,3.0,
2923,1089652,,,,,3.0,,,5.0,4.0,,,,
2924,1049344,,,,4.0,,,,,,,,1.0,
2925,786494,,,,,,1.0,,2.0,,,,,
2926,611518,,,1.0,,,1.0,,,3.0,,,,
2927,956888,,1.0,,4.0,,,,,4.0,,,,
2928,188828,,,,,2.0,,,,,,,,
2929,382258,5.0,,,3.0,,,4.0,1.0,2.0,,,,
2930,955138,,,,,,4.0,,5.0,,5.0,,,
2931,1085064,,,,,,,2.0,5.0,,2.0,,,
2932,1038786,,5.0,,,,4.0,,,,,,,
2933,512000,,2.0,,,,,,,5.0,,,,
2934,1148412,,,2.0,2.0,4.0,,,5.0,5.0,,,,
2935,1254172,,,,3.0,,,,,,4.0,,,
2936,1105778,,,,3.0,3.0,3.0,,,,,,,
2937,1240522,,4.0,,,,,,3.0,,,,,
2938,903526,,,,,,,2.0,2.0,,,,,
2939,53256,,,,5.0,,,,,1.0,,,,
2940,1030440,,,5.0,,2.0,,,2.0,,4.0,,3.0,
2941,947498,,,,4.0,,,,2.0,3.0,3.0,,,
2942,761768,5.0,,,1.0,,3.0,,,1.0,,1.0,,
2943,173134,1.0,3.0,,,2.0,,2.0,5.0,2.0,,,,
2944,881210,3.0,,,,,,,4.0,4.0,,,,
2945,1140232,,1.0,,,,2.0,2.0,,,,5.0,,
2946,767656,5.0,5.0,,,,,,5.0,,5.0,,,
2947,671960,1.0,3.0,5.0,,2.0,3.0,,,,,,,
2948,686764,,,,2.0,,4.0,1.0,,,,,,
2949,862478,,,,,,,,,,,,,
2950,834600,,1.0,3.0,,,5.0,3.0,,,,,,
2951,690788,,5.0,,,5.0,,,,,,,,
2952,854756,,,,,,2.0,,,,,,,
2953,1023668,5.0,,2.0,,,,,2.0,,,,,
2954,482404,,,,,1.0,3.0,,,1.0,,,3.0,
2955,624578,,,,,,,,3.0,,,,,
2956,753940,3.0,,,,,,,,,4.0,,,
2957,862428,,,,2.0,,,,5.0,4.0,,,,
2958,739770,,,5.0,5.0,,4.0,,,3.0,,,,
2959,599532,,,,3.0,1.0,,,,5.0,1.0,,,
2960,270808,,4.0,,,,,,,,,1.0,,
2961,106156,,,,1.0,,,,,,,5.0,,
2962,589342,5.0,,,,,,,,4.0,,,,
2963,37684,,5.0,,4.0,,,,1.0,5.0,,,,
2964,964118,,,,,,,,,,,5.0,,
2965,212374,,1.0,4.0,,,,5.0,,,,,,
2966,970252,4.0,,1.0,,,,,,2.0,,2.0,,
2967,465870,,3.0,4.0,,3.0,,4.0,,2.0,,,3.0,
2968,442504,,2.0,,,,,,3.0,4.0,5.0,,,
2969,1121650,,,2.0,,,,,,2.0,3.0,,,
2970,737758,,4.0,4.0,,,,2.0,,4.0,,,,
2971,72262,,,,,3.0,3.0,,,5.0,,,,
2972,443746,3.0,4.0,,,,1.0,2.0,3.0,,,5.0,5.0,
2973,416282,,,2.0,,,2.0,,,1.0,,3.0,2.0,
2974,645714,,,1.0,,,,,,,5.0,,,
2975,929260,,,,4.0,,,,,3.0,4.0,,,
2976,683394,3.0,,3.0,3.0,,,,,1.0,,,,
2977,311916,,,,,,,,,,,,,
2978,1009166,,5.0,,4.0,1.0,,5.0,,,,5.0,,
2979,947116,,5.0,,,,5.0,,,,,,1.0,
2980,835712,5.0,,2.0,2.0,4.0,,,,5.0,,4.0,,
2981,954036,4.0,2.0,,,,,,,5.0,,4.0,,
